date,a2c,ddpg,td3,ppo,sac,dji_value,ensemble
2019-04-05,1968551.4431047873,1692519.899933228,1526793.634572883,1726445.7827464286,1663214.0673986706,1540911.0462256412,1533645.426646856
2019-04-08,1959246.4429433336,1678637.9480951664,1528931.0666270193,1726539.0589824475,1646242.7164025942,1536014.4925142862,1534984.7969670277
2019-04-09,1947980.2346258175,1663870.2270110263,1517068.4646338713,1699815.7154305514,1635786.1545435356,1524909.4644951748,1526199.8192438905
2019-04-10,1952534.5321091083,1666755.6253670852,1524552.7924891931,1710028.206715404,1639653.1654210605,1525293.1662478684,1528773.5557669122
2019-04-11,1944427.3978704964,1662478.9697310193,1527248.3236393316,1719389.9974777647,1642066.0406991625,1524470.411287507,1524293.757160551
2019-04-12,1950882.2973460185,1667442.4516305174,1539629.0802740976,1726377.0763929714,1677438.9536821623,1540171.0906639763,1543458.91956587
2019-04-15,1954819.7119870936,1663836.1981361888,1527527.1909960941,1723924.6965859765,1666382.5167360115,1538565.6706859504,1541915.5014951776
2019-04-16,1951524.5343145814,1665660.8500856122,1534686.421826458,1738889.1451990837,1671132.2907768858,1542524.5525273366,1541081.320645339
2019-04-17,1949280.2471881513,1655051.7528331738,1534673.3491894575,1746295.4128503818,1664849.8803864226,1542342.55329884,1540204.9039072106
2019-04-18,1963751.9834621567,1659910.6415684193,1542243.2950438673,1757225.2481995667,1669537.7822284952,1548756.9441304526,1544667.1030794212
2019-04-22,1969064.4039409473,1655871.8347121384,1542958.2355317338,1753794.3086408745,1660873.6229515427,1545929.4642514465,1545615.9533079215
2019-04-23,1983958.8083688437,1665052.4608333614,1548282.7330749526,1755386.3861378124,1673585.0359234342,1554404.6148079736,1552597.225088317
2019-04-24,1983145.4215931436,1658109.9928613352,1540178.0209634013,1722851.4689916016,1671846.3623213456,1550944.351628889,1550924.7227781364
2019-04-25,1972317.3794751747,1665801.6709809573,1519984.8235530378,1717436.445141649,1690514.2665117946,1543073.853077423,1537490.307793624
2019-04-26,1957848.489763661,1671418.4320186854,1527207.0512815048,1732619.2457086525,1699738.652981654,1547811.7553962274,1536222.1417909688
2019-04-29,1949539.0097592773,1671816.6536868913,1532215.8084183657,1735821.278489447,1698977.2508057035,1548456.7251277515,1535949.869470412
2019-04-30,1945774.3156965026,1667967.756720302,1540216.2853877847,1746334.7839432051,1694658.1577681785,1550702.9008376426,1535259.6217855522
2019-05-01,1930282.613056294,1654912.0683465456,1523046.861435746,1728223.3770945836,1683581.3546295012,1541211.3791202258,1528746.190582092
2019-05-02,1922258.7420419275,1650347.6221769403,1522143.089282315,1704985.1119638095,1678432.410238868,1534076.7360226489,1526468.897707946
2019-05-03,1941114.4506355932,1664019.8312001436,1534353.0746746724,1738123.5372016327,1692486.7555631585,1545573.6660100059,1532600.1991689752
2019-05-06,1944260.3167255921,1661818.5912480229,1527568.998931604,1724114.0178508044,1687093.7637886081,1541697.6974591992,1533874.3230394432
2019-05-07,1908997.4744635748,1628768.323931591,1501303.003341709,1693905.9455314649,1651711.124387629,1514093.0385067333,1512296.1822752068
2019-05-08,1904928.1570613303,1626156.1011492084,1497794.386843654,1681413.0913524525,1652011.9342805902,1514223.6724961484,1512834.8483358452
2019-05-09,1880434.7309015582,1621615.7181403846,1495238.7684262362,1683257.6028519848,1645263.7906917618,1506119.9233689874,1503220.3836425317
2019-05-10,1891180.3673566224,1630270.1052638167,1506696.5517297443,1692300.7089877522,1653488.784264243,1512768.134235708,1512784.086072036
2019-05-13,1844066.4519607716,1583404.4710416454,1473473.431253224,1635624.1593787884,1603748.0859379764,1476767.1379095183,1478864.4209955286
2019-05-14,1861807.1765644145,1597233.4365410935,1488532.729785246,1656102.4406040478,1620371.814843645,1488841.385850097,1492266.097544204
2019-05-15,1871707.9105331665,1602005.7041482606,1489072.3493563659,1659412.8858783771,1628123.7744687332,1495603.8302751295,1493840.016665931
2019-05-16,1890217.210628172,1620185.2151524099,1504908.9203385843,1663389.4009747396,1651591.2434269693,1508121.231531152,1506046.2360575784
2019-05-17,1880750.8867784166,1614838.6801438772,1494321.1993289024,1637222.891716615,1643402.6147928333,1502366.9580514575,1497381.699660331
2019-05-20,1873030.9683868168,1613332.2009370679,1493012.0207534,1632677.9184787818,1638659.2862995376,1497462.8874758468,1497705.2242629922
2019-05-21,1890834.0849151756,1629671.49667738,1498789.8533673405,1651062.032702368,1651254.1619979078,1508975.5345430113,1507549.2359136268
2019-05-22,1887920.8796084647,1622063.581904089,1498085.4080013523,1643692.8874164547,1643659.6340707948,1503102.2440459335,1506629.523438804
2019-05-23,1867751.3499383125,1603163.515538804,1477364.1569541849,1622540.0920038866,1626077.2955588403,1486416.7415600722,1487543.7306264564
2019-05-24,1874319.9362077585,1609011.535788163,1483714.1553426108,1630363.1896028263,1631202.5969744278,1491969.1986236866,1494091.5246785805
2019-05-28,1860176.861907294,1594959.8735326945,1468349.618414472,1619313.4014139897,1620179.0211273786,1478095.4589370235,1482508.778855674
2019-05-29,1851679.1670539686,1582866.8584709505,1457172.2670207329,1611173.7583808443,1604137.1091803066,1465187.408523465,1472691.515347831
2019-05-30,1862624.7830401834,1587758.763886942,1458939.2103764275,1610974.1486209228,1611538.5441189602,1467722.3001559083,1478635.404157035
2019-05-31,1837816.229944626,1560407.453808221,1435325.3103942866,1586674.228644906,1585620.0435688589,1447030.5368054735,1458764.970033042
2019-06-03,1812566.8100319472,1559304.4110346425,1438815.898972716,1592326.332657168,1582591.1597049597,1447306.9524046977,1446874.6448377296
2019-06-04,1855333.8527065574,1592954.4306600743,1469175.6130467795,1616905.2476371198,1617054.8700044365,1477186.373929603,1482227.585912101
2019-06-05,1876381.1489762997,1606164.8044329085,1485012.9166854313,1631838.8575685297,1630932.8300168803,1489279.8695983517,1504026.893044822
2019-06-06,1891349.8981066511,1615668.912824766,1493323.9323034103,1645372.6075888234,1644598.6743836766,1499839.6971751524,1510644.1476491615
2019-06-07,1922596.7987252688,1633382.5802453372,1505079.308859366,1664072.4217142828,1660638.769763713,1515192.2090663195,1526555.7417424845
2019-06-10,1922228.8397966344,1633065.4408439454,1502187.5231167967,1679375.2025781581,1657057.65851203,1519783.7603159011,1517743.7849324867
2019-06-11,1917649.745913846,1630828.0028708745,1502960.425362841,1688246.5451298745,1652463.288160852,1518957.474707177,1513446.0509122536
2019-06-12,1914741.3622248136,1623306.006515213,1498204.501938989,1683875.9719617188,1647649.8412829128,1516410.3966432891,1514458.3566220924
2019-06-13,1914874.5912672079,1629693.346956152,1502516.5021369027,1688662.935319196,1659146.891100258,1522354.7556751487,1523296.155938499
2019-06-14,1910660.0462532255,1626239.370548611,1499184.457598622,1689078.4046590722,1655667.2566111714,1521354.1015940665,1522505.5727475807
2019-06-17,1913997.514259397,1633280.3836300834,1498421.2446850769,1691828.958303224,1661159.9490373451,1522690.6228371235,1523043.4088529274
2019-06-18,1940966.2136070586,1664076.8702116879,1515713.678132033,1719902.1860330633,1691335.6897795983,1543275.5556016199,1532890.1736463234
2019-06-19,1949044.6250580833,1668072.8361364687,1521672.2531921011,1722128.9726130492,1695549.4981013928,1545518.3145550312,1544685.4628347084
2019-06-20,1966015.406170381,1682564.362456744,1532682.2142325335,1747056.2250230478,1711218.3651389675,1560048.071485836,1560635.775479667
2019-06-21,1968429.6378391369,1686043.5157921824,1528234.5372724307,1749379.5338898438,1707551.0583585745,1558063.1637547752,1558381.8214353248
2019-06-24,1964228.7742545744,1679920.6794409158,1527394.56797049,1752740.225963003,1704466.0889886578,1558553.468309642,1546066.3116658852
2019-06-25,1940506.227626108,1667441.7235461515,1517172.6854028828,1738589.8710732097,1693513.9931381044,1548096.9406704167,1533108.945084922
2019-06-26,1946968.5928978007,1670088.849342005,1510249.6043571015,1746984.0084708878,1698426.514089397,1547432.1537513095,1532297.8543561625
2019-06-27,1943834.5288902107,1670853.1508514618,1515703.9005927027,1752035.82357894,1693138.5799183357,1546835.0186105045,1537821.4501660988
2019-06-28,1950401.057404087,1675572.917856792,1528841.5305508815,1761579.4347803309,1699471.4645952017,1551114.0505340574,1544192.8236211464
2019-07-01,1954132.5883604675,1677915.2794078875,1543255.9095808037,1769855.746088214,1704838.293255301,1557963.9639249754,1555812.007016532
2019-07-02,1961991.112927591,1679167.1882759107,1546321.251000172,1765933.3519891656,1708330.8650443086,1562002.1145166948,1560192.9584706947
2019-07-03,1977622.914333699,1690161.3560626935,1558384.3040749289,1769774.8875785707,1720120.3148572284,1572458.7560478027,1570619.2620252296
2019-07-05,1972012.3135952153,1689018.2926738248,1553056.6844929794,1767835.5552844,1717461.2739817633,1569899.9471200001,1567053.3672727272
2019-07-08,1962911.895050938,1679516.9593923406,1543066.589184389,1764403.0614545639,1703182.702552575,1563136.9332355547,1559966.6113370582
2019-07-09,1963482.136850762,1681088.8016341545,1542532.8306112667,1760491.831738152,1708762.365630968,1561816.1290723053,1558284.640372329
2019-07-10,1977524.9498749431,1685839.7043332558,1546449.4191931635,1757516.625102689,1715295.6678592137,1566289.2327639172,1565470.2474401086
2019-07-11,2006191.4197900088,1704818.0058317084,1555231.58251778,1768213.3832711368,1726584.299200913,1579577.568173689,1588016.938463344
2019-07-12,2025951.3939443966,1719072.3165407234,1567716.2027107298,1799462.3500057135,1733733.4888581457,1593802.8921021346,1605610.558035968
2019-07-15,2029647.0284823473,1720538.8928991347,1566707.242823141,1806752.7068610373,1733317.8174400465,1595384.9642442144,1607661.7826289171
2019-07-16,2017583.8532160614,1719028.321270638,1570030.120426274,1798651.5074530123,1733353.2974860123,1594012.908733766,1601630.5199234192
2019-07-17,2022112.9646021328,1717885.8001932995,1555456.56393991,1770924.0230889183,1733075.280484992,1587261.3979294696,1591284.698575435
2019-07-18,2025657.3547795748,1718087.2711194423,1565052.478591907,1770281.659698725,1737403.140980427,1587443.397157966,1597064.3132142671
2019-07-19,2022823.1718286609,1720989.2124641845,1554903.1661516924,1781759.2268782197,1739498.5096752932,1583433.150077499,1585530.3525129273
2019-07-22,2035456.1660483945,1717262.420048343,1559308.5728508274,1777831.4909819257,1740076.281356042,1584465.3522100789,1587675.9792945243
2019-07-23,2040949.3140690706,1725128.501336866,1567748.4778674457,1799034.640868425,1748387.7346521555,1594803.5461832164,1596057.775188106
2019-07-24,2046479.1138835046,1713531.320810951,1577762.6328266584,1766231.906790092,1742320.2597303684,1590184.091422382,1596886.5157222513
2019-07-25,2027901.2478301586,1699154.6038380365,1570223.2767910468,1779011.141359698,1729336.4847321264,1582662.329815632,1595298.1568659472
2019-07-26,2032934.7992176544,1702007.921512104,1572115.9978839245,1769132.008271438,1734338.9997751834,1585663.6087075823,1604652.8438575815
2019-07-29,2032559.5334976807,1697394.9089730573,1571945.4065291795,1778366.3613426206,1728240.246727015,1587348.8668953553,1606829.120494251
2019-07-30,2025922.4449537303,1700276.634513899,1576248.3756209223,1769122.8737898516,1729669.7156635404,1585988.428356939,1600948.5027285493
2019-07-31,1990511.100243127,1689154.4853082157,1559191.4289759693,1747362.0679705874,1718111.2178774087,1566526.583447388,1580198.6234215426
2019-08-01,1981458.6519933366,1666090.8155007109,1533063.2408591092,1710221.6184349577,1699211.0975271217,1550149.5001797795,1570433.3814472689
2019-08-02,1968096.095173025,1660398.0589160444,1519526.0654321269,1692985.5453003321,1697497.0680498497,1544410.9437798928,1561835.889829986
2019-08-05,1904595.2226864237,1614443.2003661606,1477597.3711480452,1647864.3636049097,1650088.776651789,1499669.4288105702,1513523.8968516688
2019-08-06,1925633.9072530167,1631806.6567790403,1491333.0287775926,1659804.4657795876,1671590.987005101,1517850.1039320389,1533430.1544844543
2019-08-07,1929448.4494681312,1630183.5783401942,1488646.323335163,1654966.821091489,1662941.664243542,1516541.0306327038,1521593.5846843063
2019-08-08,1958766.6547069487,1652016.652507755,1508836.5465531338,1682373.2114211833,1687330.4870776534,1538181.9689332573,1545404.300805057
2019-08-09,1949517.8181269993,1658253.2426122732,1505148.64056153,1659704.539260023,1697732.713976365,1532890.0964971771,1538671.0913486322
2019-08-12,1920076.479062895,1642372.3476486905,1483903.0307835732,1631481.9462507612,1679248.1406751906,1510089.8527229915,1516360.8070630792
2019-08-13,1954319.5886224697,1665025.6884528669,1507117.8399885122,1661130.1793002628,1698217.1712580256,1532451.0432895091,1538966.7512767366
2019-08-14,1901286.7264475885,1614001.118675534,1459278.461168458,1609636.2303787302,1646223.8669076874,1485772.3412879615,1498766.163392261
2019-08-15,1915708.9863375153,1621711.2149363419,1460080.3726819968,1617872.7654024325,1658265.861802664,1491601.8973020965,1505666.843963016
2019-08-16,1939124.552423633,1640701.843866504,1482888.0302787016,1635372.4132488035,1679115.694691161,1509481.6700695679,1504161.2094298203
2019-08-19,1952426.6575430133,1653564.093972499,1496932.8602007944,1653168.3060647445,1690883.081146144,1524046.9612677642,1504926.8040896296
2019-08-20,1937131.2355594044,1638471.3872203415,1484477.2909633543,1638770.8401019583,1678451.6302671202,1513938.487221959,1503084.9377159078
2019-08-21,1956851.9941039467,1656065.0041224468,1493982.436894974,1652096.8324745977,1696650.4937477426,1527950.4916541758,1505040.5826622737
2019-08-22,1951624.834383427,1662590.3421630159,1496779.4204823994,1651671.5921127796,1710486.4964487574,1530837.5369878144,1504715.8964808427
2019-08-23,1910894.738791387,1633420.1362849309,1464555.3195681032,1605772.7675405734,1677987.675248204,1494488.9426357357,1495660.1216207317
2019-08-26,1931510.2913611967,1654676.1348208785,1482890.149643131,1617692.1175999318,1702846.7036836552,1510229.256387372,1501339.8268662912
2019-08-27,1921029.221648743,1642145.6125077792,1479079.620844263,1611158.4515385884,1696256.3371263242,1503177.5265803745,1501214.9018549763
2019-08-28,1932874.4404636999,1657749.5237706467,1487764.86455777,1624922.0442090263,1710343.8137975866,1518233.8056847332,1506337.6545076445
2019-08-29,1964260.908583702,1679026.1495539874,1509629.1350847546,1654421.8238529183,1730763.756188803,1537252.4972788403,1513850.2209032287
2019-08-30,1970437.1462884878,1685065.9873144159,1513198.82913248,1664023.5716213998,1731740.446110628,1539645.024057954,1513513.232790516
2019-09-03,1943492.247570241,1658556.6299140926,1498088.0881113359,1644252.86522594,1703666.074473347,1523010.7729192916,1502028.4373251004
2019-09-04,1964032.151188461,1670889.5803511257,1516143.293556962,1668142.2757137113,1717198.2477787528,1536857.1785541151,1513327.9090252805
2019-09-05,1996197.888055287,1694904.501755798,1538054.7637439931,1700000.296672385,1740016.214200451,1558589.1164689164,1529786.9664668848
2019-09-06,1999579.3598946172,1695664.319375404,1540294.9719342734,1697427.544830695,1740307.0182575868,1562630.7977089987,1532500.2163569073
2019-09-09,1991331.3081287732,1698720.3592132311,1543536.6406572487,1734192.8104753476,1732042.5840102613,1564849.5254751677,1523615.6823222928
2019-09-10,1983545.1750474179,1704912.6776612531,1549747.2834503178,1757527.7949667356,1730302.207399696,1569159.9915583362,1521855.8510774083
2019-09-11,2001388.9178425318,1725597.7502651229,1562985.5162511875,1777457.615550773,1750298.9423007066,1582432.495996418,1533920.0737488293
2019-09-12,2006685.3621368583,1716518.4207918486,1567948.2336716824,1768917.690317549,1749801.305439477,1585080.4822683465,1534834.506688374
2019-09-13,2004836.2969349762,1723080.180565365,1565989.5068526648,1783185.0029754303,1752287.9497088739,1587242.150201301,1535935.2834012532
2019-09-16,1994492.1011351575,1715534.1343274403,1556942.9754598425,1776856.7823077743,1738205.0356004573,1578920.981470135,1525017.7316075636
2019-09-17,1998108.4277712898,1721285.038663914,1555528.8167105764,1773214.4188996353,1749108.3935027197,1580902.4724447161,1532502.5757562604
2019-09-18,1995362.5595584915,1720877.1931681246,1558815.86804183,1770838.5287114428,1753367.2041246267,1583018.0141651917,1535446.4065433354
2019-09-19,1999876.699048164,1718890.4743030355,1557191.6099849853,1767947.6779307434,1746926.5809752478,1579968.78679064,1532309.6364555706
2019-09-20,1984546.2705966495,1711999.4005022203,1560233.4687808715,1755165.578520393,1737795.0018543045,1570655.1641939438,1519603.1896554455
2019-09-23,1984453.4844610023,1711199.0041751696,1558271.1096624115,1757263.6703480012,1739830.23852724,1571525.184285611,1522232.9998024448
2019-09-24,1969985.6087617548,1700561.565161733,1541352.7403172497,1736060.3685073238,1732624.84612143,1563231.9190656976,1519795.9898352895
2019-09-25,1984212.7650850264,1711975.2088528548,1547246.557264934,1745090.9591618448,1745840.113528179,1572733.4632687888,1531946.4121745916
2019-09-26,1977050.4120964748,1703069.1441848767,1542786.909567362,1736126.937884335,1739728.6860727775,1568092.2551583657,1531372.856242127
2019-09-27,1964322.2127530547,1696070.4240926935,1538911.47874598,1732599.4995220134,1729802.8795596105,1563959.688195918,1523733.0302134862
2019-09-30,1971363.7805490952,1699539.5529183734,1542588.0732104946,1736128.6914605023,1730479.747032707,1569591.527901749,1530058.435331967
2019-10-01,1953891.745451401,1676251.7760637125,1513803.1743571828,1698363.5304586869,1708016.9154465534,1549544.1648234248,1514449.921145127
2019-10-02,1915542.7839446685,1643551.7487480715,1479736.9478388529,1661878.5244175943,1678418.6216834395,1520713.2319703202,1489413.3835920796
2019-10-03,1935498.2783693115,1656324.3149244427,1485330.4933772993,1667188.051289067,1691180.8590085923,1527851.8612837899,1501058.3256563116
2019-10-04,1962464.458210778,1676768.023248941,1507238.2795872553,1685195.9769469006,1712973.1485806273,1549583.913090474,1520635.759974854
2019-10-07,1957045.5799209042,1677142.4909682858,1500902.9593611772,1674827.4680678023,1713187.150079696,1544003.3247318417,1515582.4159487616
2019-10-08,1933185.5343579086,1659373.8013859568,1473470.5588207399,1651380.7586203883,1694113.9703542958,1525694.293458611,1496791.7848402984
2019-10-09,1953661.8087399239,1670068.6224239257,1482174.207718484,1671373.3479195454,1702093.6353335625,1536305.4862744934,1510414.9228680464
2019-10-10,1959711.5241077086,1678121.5554859096,1491177.4027196025,1699897.8974227458,1705123.2420315673,1545090.8783193957,1512753.812303509
2019-10-11,1978821.6030832748,1697427.017291424,1514042.0099622323,1744250.126812142,1722324.7418894887,1563746.2548078063,1521487.531981854
2019-10-14,1974258.5596790363,1696034.3690446115,1515073.6396762826,1741146.661457556,1721425.3442750901,1562041.7488918635,1518649.2877733656
2019-10-15,2008170.3902264808,1715838.4612471983,1527082.260309785,1764777.6888176857,1727789.4797352033,1575887.5850672736,1521627.63557272
2019-10-16,1996375.1572662918,1709551.9124534843,1518282.9098185825,1755129.174640636,1725978.4702783902,1574556.8723102324,1521709.5790295375
2019-10-17,1990576.4166654109,1709657.2418707393,1520601.5410531003,1770509.025611731,1717223.6033686094,1575950.5672783863,1513499.1919178588
2019-10-18,1966076.3634627452,1686374.7553877083,1517297.374361227,1760863.097505496,1682612.9574583631,1561041.0948107806,1495719.7591088072
2019-10-21,1969368.6076580668,1683120.3883663174,1534409.8144044434,1778766.4218637901,1677799.4086966738,1564390.6550799166,1491814.3994041106
2019-10-22,1953312.6707265803,1686882.2920949603,1524140.405322471,1788898.0208254724,1674918.6951649836,1562084.9139153922,1483475.2177840811
2019-10-23,1956816.1604386289,1686936.4890940613,1534948.3586305233,1799984.2248681302,1679026.76018738,1564758.5258609196,1481996.6837300272
2019-10-24,1967098.288004531,1685073.2092623455,1534414.1215845468,1794595.944804406,1680343.7350257852,1563101.285076282,1481754.4486832668
2019-10-25,2000580.797339603,1696551.4005851585,1548725.9515557475,1836589.8907940753,1685758.5632714045,1571995.7855447761,1483892.288707212
2019-10-28,2017727.092489323,1706599.8858952853,1561026.931105819,1845890.8982765146,1696420.803668517,1579731.549999051,1486409.884272066
2019-10-29,2015998.2205694828,1716487.7713782964,1564060.333660742,1847514.4063528373,1701878.5129811303,1578608.4621441057,1487718.313190298
2019-10-30,2032768.240521449,1722512.1406439152,1568986.7131918469,1842158.8204454887,1711214.4710485737,1585327.7415456085,1493606.4261073242
2019-10-31,2020009.1517997696,1710465.0221070398,1558389.5793384195,1819775.2190231623,1701036.4428565009,1577137.2068038576,1487724.6641292816
2019-11-01,2035536.1149879992,1733685.9931629125,1576411.4280499609,1870278.471319109,1722545.7016576545,1594696.8294891615,1500496.9046672918
2019-11-04,2039056.7311026023,1742287.6788160147,1587378.5599774253,1902326.7724011792,1723450.3360862485,1601388.2053794118,1494875.4297306652
2019-11-05,2039971.7493138474,1752053.787037249,1589691.7012014983,1905153.3195700792,1731017.1886167238,1603167.9938297952,1496066.1390111598
2019-11-06,2044036.2109222398,1749847.251371522,1590684.9176905956,1893351.7831206145,1732606.3158897862,1603163.8937220194,1500842.3799085673
2019-11-07,2061644.2235935577,1767419.2413653128,1598089.6009951176,1907071.2108849932,1748955.8462118357,1613790.8036177093,1506929.7385035458
2019-11-08,2064510.3682131905,1767883.3643325302,1600877.250462947,1915403.2310210012,1755462.3029022922,1614166.305154851,1514433.9359631862
2019-11-11,2068274.2839080398,1777048.0087839214,1596170.490419368,1919100.1584158752,1761208.7482531015,1614764.0097550696,1510443.8702032298
2019-11-12,2070002.6065296635,1776713.321094697,1600957.755611832,1911681.5977896403,1763593.7092180771,1614764.0097550696,1511699.5686541155
2019-11-13,2066162.495228263,1774355.6875263345,1602158.7811470707,1906058.0108991775,1773628.8768247769,1620134.5814820703,1511106.183430628
2019-11-14,2072263.5515844745,1775555.922291143,1596659.5791508693,1898474.6994114057,1775614.4357216493,1620039.5956519286,1507808.8449071178
2019-11-15,2093377.5520301627,1794469.3114090567,1602847.0939816942,1912182.7582509383,1783597.104410676,1633039.2151391488,1519253.9143603153
2019-11-18,2096090.137035985,1792735.406616109,1599231.2905139287,1900583.0294540653,1783443.1479820686,1634866.1548289557,1519397.0005815602
2019-11-19,2103872.959391788,1793480.3813276354,1600649.7230749938,1892162.2474233566,1786216.7310221076,1628906.5342848187,1512573.64203805
2019-11-20,2098983.587457374,1793517.4405577874,1593545.8814526752,1880321.3458319767,1785327.5166077735,1622321.3056292108,1506506.346808344
2019-11-21,2091832.4861510382,1791638.935067572,1589462.8157176024,1893925.7299124275,1780197.9984120384,1619125.7271854363,1507169.0537112218
2019-11-22,2093326.7714639623,1801352.7001158171,1594471.3744487334,1896593.0045595393,1793660.4106053533,1625501.053101295,1515136.946075121
2019-11-25,2115140.564040516,1815774.666502348,1600028.356630634,1914570.0473292125,1805918.0837027533,1636630.1123076489,1525610.2074921513
2019-11-26,2118991.9477085345,1813948.7087765809,1606552.839029515,1912142.3451961325,1809484.5632558803,1639849.4941548998,1529372.796435183
2019-11-27,2118994.3279710235,1811302.091844052,1608780.108473488,1911401.9964395147,1806931.4327469687,1642317.3034684542,1533304.7605293675
2019-11-29,2114525.7821990144,1807702.6906974395,1606130.5906343237,1901197.4736975096,1805266.5000117,1635751.8920004298,1528899.4596769467
2019-12-02,2091802.808381403,1787961.0413351103,1590839.6816296931,1884872.6621180552,1781075.4524815562,1620102.463971159,1515259.297031389
2019-12-03,2072313.484231633,1770627.6550398883,1576381.523742565,1861259.42662929,1764543.6634577988,1603761.598322238,1498274.9909565374
2019-12-04,2069015.4670924668,1772855.481773268,1583887.7079414735,1866730.8681147723,1766308.721689964,1612331.7347089064,1509178.5957217696
2019-12-05,2074476.5448922613,1776983.7904036362,1585601.7035665298,1873583.169344527,1765875.0104878796,1613965.0581981847,1509130.656885565
2019-12-06,2094471.7591407115,1796849.742920116,1606418.9598467953,1893388.4901078432,1790210.988456787,1633632.2501721783,1525562.2075026915
2019-12-09,2086979.5845564965,1787661.0334908033,1599914.1153807603,1890641.8552348402,1780128.8062024722,1627482.544075876,1522900.5741895165
2019-12-10,2084532.111369739,1787762.7421841847,1597249.0103091535,1890623.9232325456,1777579.2675147378,1625856.8513427365,1523351.6729670584
2019-12-11,2090216.875036623,1789461.616894069,1597066.6330099513,1894707.7151025045,1781430.0524915794,1627581.7439056763,1519722.3017197326
2019-12-12,2104062.0650921953,1805947.935747058,1617062.383842878,1925010.9438314394,1794025.4838927311,1640454.2600518435,1536331.8082006285
2019-12-13,2116526.736440183,1805567.547555751,1616577.5739328943,1916912.603910268,1794449.6965375484,1640648.445711785,1537588.59932852
2019-12-16,2121087.892411283,1810034.9366327035,1625290.7784960931,1921103.670449285,1794095.2116600885,1646509.4358855353,1554885.0226066648
2019-12-17,2113862.3661443284,1811076.2882071636,1628017.8879003986,1925015.9838310059,1796879.8948161986,1648332.8449269787,1563304.6895099548
2019-12-18,2113993.306239394,1813667.3992073683,1621298.3435650377,1925652.3554591339,1794811.849341115,1646707.0383019564,1560850.371862982
2019-12-19,2132553.7553852685,1820541.2950357224,1631041.3061160005,1915743.396625337,1802852.6509080888,1654735.6187865594,1565157.557409712
2019-12-20,2142675.80107906,1820793.947689988,1639794.3453819815,1939369.6021715933,1802741.988924543,1659291.5218768676,1569760.9754953445
2019-12-23,2150467.5120469173,1830075.7712580403,1641990.999630546,1944484.6179961462,1807208.9618066587,1664915.1613671468,1569188.84716519
2019-12-24,2148004.616039313,1825092.302161407,1640300.128091166,1938838.8269788425,1803564.1792919151,1662811.2366187025,1569234.12948086
2019-12-26,2157987.868407666,1828939.132411587,1647006.2318435882,1948411.8722358374,1806322.6727755547,1668988.96011814,1571362.3612341331
2019-12-27,2162824.1569049247,1830606.2771003048,1649050.6663296924,1949163.566465591,1807400.4981803647,1670380.8328161712,1569629.748797068
2019-12-30,2143954.2845361605,1817557.1992267196,1639348.2497273618,1940021.8052010133,1791945.1013569036,1659702.671573283,1559471.69801932
2019-12-31,2148366.2913397504,1821100.579928133,1644039.515605949,1942303.1933339706,1796295.6217352545,1664151.8579695355,1563197.034523215
2020-01-02,2180595.665849077,1842241.6419848579,1665396.6335340934,1969236.478858563,1825670.370879216,1683416.1004626655,1575767.1311730675
2020-01-03,2162519.3552760296,1829406.116817475,1651225.883082928,1948053.414339786,1811939.5319609249,1669775.6113516972,1563438.963209845
2020-01-06,2173818.2924912893,1842361.199203623,1661464.0854052224,1947510.777358694,1824590.9689902072,1673770.027460474,1572592.0249583495
2020-01-07,2167433.82182125,1840142.6056655857,1653652.2205534333,1925334.2634488714,1829027.3779400089,1666789.9356476718,1564375.8697616863
2020-01-08,2190158.059442468,1843290.81487282,1658123.6528983035,1928339.3109504206,1836263.83751033,1676202.1886147547,1574450.910998915
2020-01-09,2207738.5070719826,1856313.6549635613,1670288.623300304,1930222.610874067,1857377.9167446902,1688553.421613971,1585876.7313541395
2020-01-10,2202197.6468874444,1846852.1084939223,1664067.864409333,1915769.3723583648,1848165.8766010702,1680790.209215974,1579970.9034789335
2020-01-13,2207640.091688779,1848438.8540981535,1679624.9682402678,1924179.982795189,1856603.5058201817,1685646.5590927484,1577316.5975249542
2020-01-14,2208301.309731562,1853945.7690240233,1679685.2238382532,1922886.1527531461,1861140.5461319755,1687548.667425113,1587401.1498439088
2020-01-15,2222887.7958273888,1858785.7907316955,1678160.2261238876,1914415.781717921,1862746.7365325706,1692828.9228891616,1596554.841216162
2020-01-16,2244592.8498954657,1873828.496270187,1692312.3611764638,1937375.8839118732,1877833.6708976983,1708422.8855715748,1607143.621868464
2020-01-17,2248906.2276961557,1869080.047623221,1695138.7471153743,1941281.4449354417,1873904.7935384496,1711365.2823601884,1611754.1793146462
2020-01-21,2255993.696743297,1854105.4851475183,1686135.218237386,1922107.5361574902,1855943.701486523,1702498.2298354162,1601767.4724573465
2020-01-22,2268738.3761128536,1851651.4395824855,1684617.4423007388,1899426.0468387597,1855927.414271027,1701928.542638333,1602986.0080976358
2020-01-23,2276525.2911584512,1856279.3820560826,1674882.1422932707,1901156.996141231,1862039.5054315717,1700401.9358431103,1588657.0501179108
2020-01-24,2294171.749872612,1840429.4952996615,1663253.5843329933,1872879.6427437225,1849412.5603016408,1690467.8302696631,1555795.3513174653
2020-01-27,2243225.983787205,1807841.8607919572,1644048.078228883,1837519.250336147,1817953.9357694366,1663997.9900360573,1527235.4339595628
2020-01-28,2261987.8873038446,1823783.5858964126,1653419.269996013,1855304.9867510106,1837505.5194858562,1674905.301746865,1541420.1512978806
