,date,a2c,ddpg,td3,ppo,sac,dji_value,ensemble
869,2019-06-18,1584608.0718536137,1721931.2032376432,1467620.4073704933,1628349.4752913853,1832180.1651643899,1543275.5556016199,1503478.07476666
870,2019-06-19,1590872.9409529304,1732502.6929441635,1477106.1539240174,1630515.99414318,1841501.8752116086,1545518.3145550312,1502410.9285086608
871,2019-06-20,1606424.1722812548,1739249.4388697688,1490204.1912640862,1642378.892493895,1850650.2771231476,1560048.071485836,1516893.0764257214
872,2019-06-21,1603415.7389676836,1740591.5140602766,1492029.0175242876,1641268.3623286735,1853918.4158237164,1558063.1637547752,1513381.839305276
873,2019-06-24,1595649.630459098,1740385.085350901,1490631.2206556909,1634708.6439618052,1848767.2334524097,1558553.468309642,1511868.1791371892
874,2019-06-25,1586688.42882382,1731650.5468465136,1477581.3838763868,1636821.6911682321,1836238.8802542135,1548096.9406704167,1503112.0828233806
875,2019-06-26,1582642.6133210727,1722587.050211138,1473052.7238526535,1628960.0484162027,1832664.2047729834,1547432.1537513095,1503674.2092644474
876,2019-06-27,1585666.8287050219,1730798.9876077028,1477908.224547413,1638621.9030697315,1834139.4047432276,1546835.0186105045,1498606.8920186015
877,2019-06-28,1592109.0974527376,1736534.4102928787,1481328.0193777536,1646876.581103489,1839265.381375762,1551114.0505340574,1504275.9035409633
878,2019-07-01,1607539.994499862,1744952.5643079344,1496120.0517995951,1647001.2282766611,1837215.153979285,1557963.9639249754,1508369.565224084
879,2019-07-02,1613507.113538987,1755592.5140276807,1501610.1954684986,1660736.270855267,1842071.699115607,1562002.1145166948,1509664.9846581433
880,2019-07-03,1627381.8400445816,1770186.5486582185,1516325.3532088632,1681410.065778895,1856611.2878815162,1572458.7560478027,1520515.928521081
881,2019-07-05,1621739.074412688,1769456.0128153414,1509329.6156053394,1669439.0507787887,1856716.7957515395,1569899.9471200001,1515507.5305005657
882,2019-07-08,1615853.4901813057,1764187.8668113668,1498342.7268479215,1669832.89610243,1851504.8139782315,1563136.9332355547,1509693.0824185954
883,2019-07-09,1615343.7271702688,1765258.504320214,1499573.7300677116,1667179.0375649661,1852306.0846223198,1561816.1290723053,1507715.9696377995
884,2019-07-10,1619803.286770592,1770646.8774212971,1506496.2477265939,1674339.4713841085,1860887.6003722395,1566289.2327639172,1511531.563875417
885,2019-07-11,1625085.2850337955,1793219.715312148,1508159.5351060466,1674727.4779953863,1896439.8014557369,1579577.568173689,1521379.247798898
886,2019-07-12,1632568.9546581025,1808706.537617626,1504123.4138952733,1673820.148699764,1914709.3715430044,1593802.8921021346,1532980.0856188214
887,2019-07-15,1634297.0477609602,1809476.1089046097,1508447.1831391794,1681699.1241385133,1914780.8681463005,1595384.9642442144,1532940.5093157133
888,2019-07-16,1628075.9865529987,1808447.1994655302,1506059.456660394,1676619.501628458,1912247.242152739,1594012.908733766,1529302.6725932667
889,2019-07-17,1612984.5389295758,1796560.4431411624,1501258.8948184976,1672671.898171453,1918427.2292408652,1587261.3979294696,1525896.7454738745
890,2019-07-18,1628618.337013919,1809834.4816391615,1514008.2640259657,1683638.085848072,1912562.8762513408,1587443.397157966,1523352.709021615
891,2019-07-19,1616461.431542255,1790916.3705692566,1504908.5646245552,1670054.3679260258,1910152.330014215,1583433.150077499,1525771.8596108602
892,2019-07-22,1615285.3401499472,1794438.9622169016,1506377.07734253,1672982.623030388,1910961.1407733047,1584465.3522100789,1525183.4726296857
893,2019-07-23,1619910.839083371,1801691.4763968305,1516448.159040841,1673220.8290631468,1914633.9633184753,1594803.5461832164,1530671.7803338063
894,2019-07-24,1627367.2360794474,1801032.906221191,1524372.7321986456,1673213.471006472,1902491.1655641652,1590184.091422382,1529052.6092465413
895,2019-07-25,1624951.5067361016,1794121.816068927,1518335.266928156,1678296.0281350117,1886347.933868447,1582662.329815632,1520586.990824655
896,2019-07-26,1633044.778958322,1807739.4616172602,1527103.459462358,1680703.7200447537,1894988.0364009968,1585663.6087075823,1519016.1790328345
897,2019-07-29,1634827.0689654883,1806266.0646653846,1527493.053571044,1681016.5327709403,1888771.9410913733,1587348.8668953553,1517925.440537935
898,2019-07-30,1627159.8305586483,1798658.7895510006,1530887.820040179,1669225.194579099,1896360.2373246218,1585988.428356939,1517273.7786388372
899,2019-07-31,1615619.5617081032,1776697.6481513837,1523491.5969414602,1659118.578977589,1868001.416645854,1566526.583447388,1499020.4806494955
900,2019-08-01,1602552.9386917942,1765602.5796263565,1509409.8305032202,1651451.532137743,1848485.0852849155,1550149.5001797795,1483131.2470958915
901,2019-08-02,1590494.2456690301,1759446.296250394,1495333.0356846685,1658097.6856279108,1849790.1869335086,1544410.9437798928,1479663.7613382658
902,2019-08-05,1541435.7905566976,1705053.0057481646,1451755.865647142,1622954.7081170762,1804378.7704065447,1499669.4288105702,1441690.3897197584
903,2019-08-06,1561537.385290858,1731016.4121195264,1468185.948070961,1643269.8548151096,1824730.0484853936,1517850.1039320389,1454496.5560095
904,2019-08-07,1552780.7981669023,1735596.421270823,1467405.5262894607,1653634.2762714145,1825189.8220355494,1516541.0306327038,1453580.377540449
905,2019-08-08,1578224.665585668,1757138.7208820705,1487226.5212326124,1668785.8054482609,1847202.333663253,1538181.9689332573,1475798.343906076
906,2019-08-09,1578061.3519410028,1756683.1606527856,1490864.6762324062,1685803.8821495473,1851042.593326075,1532890.0964971771,1473975.987437078
907,2019-08-12,1564914.7964593556,1725795.47353595,1484021.037161344,1670062.0216667342,1818850.4728197015,1510089.8527229915,1454087.6264802068
908,2019-08-13,1587319.101529084,1755902.6563152145,1506100.952943492,1691658.5494575363,1845002.782868329,1532451.0432895091,1472060.0418587546
909,2019-08-14,1541395.0640513138,1708014.7003572658,1461630.2182650596,1655303.6086139088,1794991.1501376133,1485772.3412879615,1428099.5527158063
910,2019-08-15,1546468.6021496886,1715165.9420417564,1462922.4783585453,1663543.5740208009,1809725.210910356,1491601.8973020965,1436876.4977879997
911,2019-08-16,1567826.4812297104,1733769.7755778788,1486806.568132128,1675493.7384814916,1825231.022340576,1509481.6700695679,1435539.192362012
912,2019-08-19,1581745.7796543222,1743721.1760782865,1503311.3028291916,1683452.5231911154,1832801.4416628098,1524046.9612677642,1436289.7240204634
913,2019-08-20,1574971.0712640919,1724460.9017065964,1490659.858433548,1675492.2097286861,1816143.349627739,1513938.487221959,1434208.879204756
914,2019-08-21,1587260.5697688952,1734894.0629771017,1502344.3506830463,1691917.579270364,1833656.3461482148,1527950.4916541758,1436844.9168821124
915,2019-08-22,1587080.5392766183,1725319.7186426902,1502740.064201326,1686953.41673818,1833756.112083816,1530837.5369878144,1437361.967527479
916,2019-08-23,1548857.3032962338,1679935.9234894698,1469718.1762583137,1651187.971742966,1807744.9087388588,1494488.9426357357,1431853.3375753183
917,2019-08-26,1569631.3216572797,1696557.5081747808,1494926.9111192618,1672588.0262550537,1825711.2742185453,1510229.256387372,1437070.6502166495
918,2019-08-27,1570711.6812761687,1685976.8344259416,1495893.7332324334,1669748.6045101823,1806108.1529797248,1503177.5265803745,1432864.6657342468
919,2019-08-28,1581202.4687533593,1701662.6469924785,1500757.1625263006,1681111.5171265511,1825120.5630344555,1518233.8056847332,1437808.0080418831
920,2019-08-29,1604168.6629408959,1726209.6031657984,1516682.960659906,1699625.4233195146,1849073.6635809538,1537252.4972788403,1445722.0621122643
921,2019-08-30,1608520.5244737219,1729573.7099577948,1519038.4948807973,1696541.227879885,1853307.9443828822,1539645.024057954,1448511.0807554263
922,2019-09-03,1594726.3917323942,1711637.3895787532,1502989.1640356765,1684987.605741387,1826493.9595289878,1523010.7729192916,1435694.273426256
923,2019-09-04,1614731.832544723,1726860.0310757204,1517042.6112678752,1697493.7185984673,1833091.8794603471,1536857.1785541151,1440375.728712988
924,2019-09-05,1639167.2148170297,1754764.5474188442,1535441.9692214313,1710393.014345316,1854365.0816962572,1558589.1164689164,1450576.3498552954
925,2019-09-06,1643945.7961748592,1757748.2052856963,1532859.3651820007,1711852.948732668,1854622.7296425414,1562630.7977089987,1452425.219255366
926,2019-09-09,1638856.8552318658,1754042.6484127897,1528006.9040677985,1699717.9797313737,1853316.754189415,1564849.5254751677,1450166.9404209277
927,2019-09-10,1632093.950338883,1744305.8632007788,1528218.8502726252,1669359.6682697518,1853872.2008747882,1569159.9915583362,1455480.15455057
928,2019-09-11,1637792.8156686837,1750595.391842354,1542117.5143849626,1676530.1930559264,1876112.785924408,1582432.495996418,1466153.026256129
929,2019-09-12,1639538.804307475,1754584.742129388,1543673.118537042,1684441.0565784997,1872433.1819046536,1585080.4822683465,1463338.47444662
930,2019-09-13,1638861.9890225867,1753306.1893190804,1542051.5497099147,1674798.3036292559,1877559.3578955904,1587242.150201301,1468617.6973990623
931,2019-09-16,1626361.5523271568,1742039.583122123,1530088.9486233543,1661430.6236787618,1868770.3725979156,1578920.981470135,1461802.6027237352
932,2019-09-17,1628481.487290553,1744520.9638542945,1533589.6006267096,1672564.9860560005,1875237.4725844578,1580902.4724447161,1463630.3387843466
933,2019-09-18,1629892.1868145652,1744244.41005589,1535735.9126489419,1674402.3139801905,1876070.6415438147,1583018.0141651917,1465048.642200244
934,2019-09-19,1625724.8225900247,1743820.5782203788,1539699.5714453482,1674469.5802734764,1876644.755706263,1579968.78679064,1461535.561738437
935,2019-09-20,1622710.0248555013,1737421.885563041,1540164.6573793874,1671844.8097806168,1869593.658207737,1570655.1641939438,1454116.8989009275
936,2019-09-23,1624331.6323423476,1736913.8620737449,1540180.3657714748,1682404.0919407534,1867144.8170533348,1571525.184285611,1451547.7436566197
937,2019-09-24,1614798.0008395058,1724885.1743926369,1524739.8132873424,1677877.5015014159,1855829.8900768429,1563231.9190656976,1446137.646266281
938,2019-09-25,1626558.4164228626,1730831.73123491,1532801.8115309344,1685210.1130826743,1861208.6127788187,1572733.4632687888,1452387.058404842
939,2019-09-26,1624878.6036994613,1722341.3861388771,1528424.929546804,1681249.9765902557,1847218.7653368597,1568092.2551583657,1448996.9628086658
940,2019-09-27,1620983.0246251805,1721577.2402388854,1520458.1263644258,1680010.8486070272,1839224.339028158,1563959.688195918,1444173.1997085223
941,2019-09-30,1628031.3890449791,1727296.056372999,1526494.2755070254,1689510.5502143204,1843076.8553756177,1569591.527901749,1448150.9347788158
942,2019-10-01,1611309.3034084279,1704194.0150490792,1513600.9130461519,1656365.374868474,1817758.5651664326,1549544.1648234248,1431978.7473729854
943,2019-10-02,1582894.6899763937,1673469.0685360965,1485761.8537786312,1632602.701837652,1785985.2440301036,1520713.2319703202,1408768.7383584974
944,2019-10-03,1591714.5203736837,1680247.7569022528,1497306.006349216,1653474.0656107168,1798271.8300313216,1527851.8612837899,1415188.3941106645
945,2019-10-04,1613702.2819776786,1707022.840037825,1520039.0131897943,1669168.9630386871,1821835.8867156156,1549583.913090474,1430638.4423971022
946,2019-10-07,1609756.1350797443,1702568.312220558,1516174.594006312,1668996.4629913885,1821921.5186943978,1544003.3247318417,1427581.632829384
947,2019-10-08,1585513.9447928143,1680168.6749810271,1495546.1566225963,1655853.5252173748,1804142.268080664,1525694.293458611,1413410.6752316894
948,2019-10-09,1596292.8661944044,1693201.7518238039,1502330.858143723,1665009.19592939,1816723.5327855824,1536305.4862744934,1419281.079654064
949,2019-10-10,1605734.6452888334,1702209.6487188793,1509978.4027749118,1665321.4475064203,1820087.7962089048,1545090.8783193957,1424857.6020132978
950,2019-10-11,1625618.5079117923,1714532.7787362158,1528932.196171224,1666918.3237696793,1827318.4701743294,1563746.2548078063,1435669.6564135663
951,2019-10-14,1624733.0988191396,1711656.1129749638,1528734.095222777,1666659.78836332,1821763.1895666725,1562041.7488918635,1434062.1295961528
952,2019-10-15,1641202.6391791706,1737181.1764230093,1540388.139936813,1670902.7029313229,1850477.662034313,1575887.5850672736,1442191.1223756175
953,2019-10-16,1635952.3895233863,1734631.8769014957,1533427.1803345364,1671193.6654763338,1844330.0783142818,1574556.8723102324,1444817.1875288005
954,2019-10-17,1636196.8053356693,1737044.2848424471,1525710.591800991,1668296.8211745801,1845309.5377247615,1575950.5672783863,1441023.8907856708
955,2019-10-18,1624932.222024408,1734547.8971411074,1511870.4463763386,1664677.9588817633,1825543.0618014934,1561041.0948107806,1428382.477829433
956,2019-10-21,1632029.842324092,1745480.4528838578,1518585.2787648663,1674454.4320974988,1823654.348217181,1564390.6550799166,1440528.5284313925
957,2019-10-22,1623367.752793191,1722171.1191399156,1518921.4620389405,1632138.722805234,1821532.0926840596,1562084.9139153922,1433614.2940373188
958,2019-10-23,1621579.1677328933,1724185.0198920213,1527216.208175195,1629660.6577536238,1824942.3846728744,1564758.5258609196,1432180.679892776
959,2019-10-24,1624782.740763034,1722007.2557323505,1531689.6735407987,1610567.1598350538,1822224.95983923,1563101.285076282,1431806.8120094752
960,2019-10-25,1636175.4629936672,1729874.3552526457,1544688.296785609,1614171.785075844,1827917.378948235,1571995.7855447761,1433324.824359939
961,2019-10-28,1646352.7637797722,1736915.7860793055,1562490.6196466046,1609483.1551933952,1836092.1514953286,1579731.549999051,1435299.5936272126
962,2019-10-29,1641214.48255821,1735445.1581088477,1564650.2975725182,1613271.7400710208,1849962.232109739,1578608.4621441057,1432705.3930637818
963,2019-10-30,1655132.5661953343,1748645.8045548263,1579282.8316319056,1638053.6595785054,1861988.9794499653,1585327.7415456085,1437585.984181641
964,2019-10-31,1648347.8186721148,1740976.2124443862,1574415.2449679973,1632531.3221720736,1846957.3053206007,1577137.2068038576,1433146.7002319791
965,2019-11-01,1668778.8470717696,1752767.7186328187,1589571.2593942152,1630856.5537370564,1855073.078497689,1594696.8294891615,1442857.2931553342
966,2019-11-04,1671356.6732167592,1752935.4529259508,1584966.538591071,1613686.0312947044,1851719.1795701273,1601388.2053794118,1446309.3967537382
967,2019-11-05,1670756.5429041486,1752902.4205558694,1585011.4387653181,1631456.7064892212,1860611.1352739136,1603167.9938297952,1447294.5992775415
968,2019-11-06,1676308.491552231,1760118.0018759165,1589617.0984205848,1638606.4509464274,1863105.1784079166,1603163.8937220194,1450748.8675919033
969,2019-11-07,1682348.767451408,1776111.5946045509,1597374.565887073,1638540.000109863,1883345.1830805254,1613790.8036177093,1459366.5763654783
970,2019-11-08,1692364.6846508742,1778816.649228279,1607893.423070421,1643261.6019167155,1880996.9461382034,1614166.305154851,1469925.4239821965
971,2019-11-11,1689507.1610694602,1768200.2367544728,1602902.095807434,1639370.7612260594,1882055.801272049,1614764.0097550696,1460190.4302840764
972,2019-11-12,1693204.4254424337,1773054.039059035,1607864.621940323,1642813.597925271,1884333.8593027801,1614764.0097550696,1465087.024903827
973,2019-11-13,1700635.391262605,1772192.6828658215,1606784.3576549524,1651081.9369192135,1884216.2874233602,1620134.5814820703,1475882.0503097111
974,2019-11-14,1696427.8216013694,1768652.6004063047,1603073.7734479364,1646678.7106069378,1890335.352355315,1620039.5956519286,1472156.7545142705
975,2019-11-15,1705376.796325191,1787307.332070833,1615957.0811592075,1654529.1832548042,1916056.286445592,1633039.2151391488,1478885.2021728093
976,2019-11-18,1709259.4243347635,1789176.0879199544,1616532.5338278995,1654700.3217277648,1918090.5259062941,1634866.1548289557,1480822.4652724797
977,2019-11-19,1708144.4427816612,1795848.847787149,1622407.4999574686,1652312.0621536493,1916621.6002730827,1628906.5342848187,1481625.1983504826
978,2019-11-20,1696844.9142822174,1787675.7046864624,1621113.9941195415,1654512.0569042284,1921099.0690834965,1622321.3056292108,1472699.6458869511
979,2019-11-21,1693844.1894469361,1783438.4382178253,1620270.2142500435,1647291.638955049,1914325.4734350455,1619125.7271854363,1471103.401231342
980,2019-11-22,1699375.5614930086,1787715.972722504,1627202.717314087,1656171.9563475621,1921599.5199813012,1625501.053101295,1478501.3552184636
981,2019-11-25,1707383.633417675,1801518.6077344934,1639944.0942252763,1654692.958682704,1934775.339704116,1636630.1123076489,1487171.9605155522
982,2019-11-26,1715517.4903724669,1806005.3167744796,1643098.4095776803,1663009.7165203409,1937603.4461831765,1639849.4941548998,1492054.3214583928
983,2019-11-27,1718986.9537421328,1811847.4855102068,1643137.818972079,1674677.2904801366,1934952.1235729018,1642317.3034684542,1496853.4545760686
984,2019-11-29,1716593.1599709056,1809593.7747778404,1642510.2713798936,1670799.0153959973,1931524.549376595,1635751.8920004298,1494089.4550910527
985,2019-12-02,1699955.1414864005,1790425.6709687677,1630126.046875351,1669614.2300535422,1914679.6407944348,1620102.463971159,1478702.8743072087
986,2019-12-03,1687006.0262700112,1773385.688653543,1620019.3168907245,1655109.6066426025,1896671.927223801,1603761.598322238,1462567.709447437
987,2019-12-04,1690117.0038733336,1783231.079882333,1625702.90122452,1662829.2907621427,1902264.7781374992,1612331.7347089064,1474508.1764884526
988,2019-12-05,1694042.0871995569,1790366.9467835627,1629818.4238347516,1664062.424287998,1906816.860388013,1613965.0581981847,1477783.802289539
989,2019-12-06,1704613.3805881478,1808710.5218082245,1644057.877861257,1677340.2958489906,1925809.9421154072,1633632.2501721783,1497503.5795989567
990,2019-12-09,1702919.4206341412,1801499.2402002825,1638750.32904133,1671336.38469069,1915030.0957555235,1627482.544075876,1490028.2028251225
991,2019-12-10,1701734.092807858,1804195.8503900226,1637631.2327435438,1671288.9831617756,1915496.6895057207,1625856.8513427365,1489951.3645988042
992,2019-12-11,1702346.6774802874,1805406.9614512215,1640159.4005446306,1671031.6855520923,1916662.5359572812,1627581.7439056763,1493892.052415424
993,2019-12-12,1717012.126749062,1824899.0144840216,1656951.4026503137,1684358.3660006544,1933953.8181215115,1640454.2600518435,1511076.870748096
994,2019-12-13,1719554.6224758828,1831129.7789034662,1661870.0311844104,1689412.4644470238,1938549.3749839584,1640648.445711785,1512310.262986713
995,2019-12-16,1731030.717350025,1845120.2247974325,1676592.4820957368,1701298.4082137481,1942773.1387187445,1646509.4358855353,1519684.601937824
996,2019-12-17,1734411.1898768737,1848279.3336551494,1679249.8335449183,1695855.6732207346,1940522.3963965315,1648332.8449269787,1524237.164815479
997,2019-12-18,1728255.908932721,1843129.10380646,1675384.6789829617,1690728.8919835347,1942573.2920980665,1646707.0383019564,1517000.2600188786
998,2019-12-19,1738823.622628833,1853065.545251364,1685502.857856643,1703465.8184889578,1953467.5929366294,1654735.6187865594,1523107.0488029057
999,2019-12-20,1745392.2166025324,1854009.049912498,1694645.9518312088,1709840.774859896,1951109.878383991,1659291.5218768676,1526845.3252807194
1000,2019-12-23,1741082.6770792452,1854087.6436923773,1696264.0641029351,1707734.4839023051,1958500.504463838,1664915.1613671468,1523295.588643604
1001,2019-12-24,1741207.7035729731,1854448.9054659535,1694218.266178973,1707534.5071484523,1955932.120071581,1662811.2366187025,1524996.0684752995
1002,2019-12-26,1747320.686959956,1862898.4505156428,1700781.0456280562,1711272.1638889024,1959997.2315639711,1668988.96011814,1532216.255769306
1003,2019-12-27,1748580.5432965008,1864490.7365633892,1702640.103830997,1717633.341001592,1963535.4592995388,1670380.8328161712,1532810.285405689
1004,2019-12-30,1735982.7307102985,1854245.0975383269,1690536.1560649404,1706537.0054787598,1946976.7494488796,1659702.671573283,1523604.9422545964
1005,2019-12-31,1742372.0842696817,1858823.7100875739,1695407.1366485113,1712266.3194069406,1950392.5624929937,1664151.8579695355,1528865.8133483464
1006,2020-01-02,1761257.9367778895,1879661.3517618775,1711794.662317112,1732933.0847643556,1970945.5226711913,1683416.1004626655,1553290.6794791752
1007,2020-01-03,1746878.591510478,1863088.9346846333,1696598.3628893136,1723983.06950877,1957229.6735599043,1669775.6113516972,1537605.1195235783
1008,2020-01-06,1751075.0148401835,1868387.7747799475,1711370.6725284888,1739541.0744862878,1974073.758419848,1673770.027460474,1539763.862416797
1009,2020-01-07,1743666.445552129,1863298.2643924607,1707281.4625456866,1738584.7778864736,1974533.3932266703,1666789.9356476718,1536958.7170966107
1010,2020-01-08,1750945.3977481711,1886483.4078621957,1713489.061819672,1751270.6219635897,1991804.854752395,1676202.1886147547,1549916.9291953046
1011,2020-01-09,1760353.1855662016,1902344.7308559364,1730268.430339186,1763830.4818833808,2008898.3399872796,1688553.421613971,1565216.7437002407
1012,2020-01-10,1754471.8227045476,1898644.4340990214,1728140.0749280264,1756148.4987319347,2002246.5747569585,1680790.209215974,1559805.6267780492
1013,2020-01-13,1762846.9775547124,1900268.2041717374,1742009.915736041,1757106.2253223686,1996005.5866469312,1685646.5590927484,1567709.7560250508
1014,2020-01-14,1766739.6638539676,1902836.977992596,1741704.7427996635,1763557.828953933,2000717.120286629,1687548.667425113,1569587.568057041
1015,2020-01-15,1770686.0547072748,1921292.4495095129,1747140.5008687822,1773071.4991345166,2017500.3201434426,1692828.9228891616,1572589.9095098188
1016,2020-01-16,1783959.9657431107,1941679.2184118414,1761342.6466815537,1781935.195034046,2036725.3668756175,1708422.8855715748,1585693.246409912
1017,2020-01-17,1794242.4813933305,1949973.8409731747,1765227.526320964,1788626.0057881037,2029794.6205575487,1711365.2823601884,1590959.6881838492
1018,2020-01-21,1793794.1034748706,1947289.4601500675,1759432.9919541662,1782432.2455183459,2022062.3354297867,1702498.2298354162,1581834.8801841277
1019,2020-01-22,1798005.198347703,1955760.878429494,1762105.459459959,1780972.3839077053,2023992.6075539598,1701928.542638333,1584359.9767772672
1020,2020-01-23,1787560.9807908956,1944421.114074853,1760128.5476474208,1788129.8225630878,2030636.2435803053,1700401.9358431103,1583256.093535755
1021,2020-01-24,1770001.96709376,1927662.1484485236,1740883.7545799594,1772073.6181344206,2019498.8612646707,1690467.8302696631,1570168.2063508718
1022,2020-01-27,1746702.158169804,1892071.3888761376,1721644.6920677377,1755001.1348462403,1984083.0244653258,1663997.9900360573,1542604.7597719878
1023,2020-01-28,1764609.2179921905,1910957.6177963465,1741203.5493489802,1759824.0601961636,2000429.5754464366,1674905.301746865,1561514.9393227422
1024,2020-01-29,1759809.1430980407,1907956.062880691,1741805.8694155796,1773927.0346428878,1999672.0862790116,1675581.705638004,1563062.7370304486
1025,2020-01-30,1768465.623471032,1920891.9027959297,1756047.436197598,1782277.0730977915,2011882.127387679,1682870.2166690591,1577610.8976676404
1026,2020-01-31,1733684.0372206531,1879342.826895925,1724185.7782926855,1751490.9381317024,1973903.347783839,1647683.7750876793,1548557.2194062497
1027,2020-02-03,1748404.4624633326,1888566.235626248,1742090.0349629603,1761710.0410253678,1985149.148127978,1656068.0399218411,1556705.0207511594
1028,2020-02-04,1776658.6477040397,1913420.7899649374,1772965.6775297502,1771317.06434063,2006076.255262461,1679849.120589525,1577095.3552590406
1029,2020-02-05,1802402.4353288927,1949655.4655260004,1794997.7413495332,1784818.0318101796,2045688.0271287975,1708026.8834955536,1590254.1310814894
1030,2020-02-06,1803938.4216650908,1942474.8197314031,1799648.4064066387,1778427.497964525,2042105.6154404841,1713212.039237578,1588729.4782317388
1031,2020-02-07,1791881.3138577396,1926555.630611905,1784108.119599747,1765521.9354255018,2022100.84952093,1697044.2892503052,1587727.4940174518
1032,2020-02-10,1803890.8782887424,1933601.180988303,1794937.2938556022,1774864.833419657,2031399.2765177034,1707208.798102381,1588666.0380139044
1033,2020-02-11,1806250.9136309398,1938753.905461789,1787734.1375807142,1789156.750653919,2041752.375941717,1707180.7806992456,1589063.5745805206
1034,2020-02-12,1815786.3157901147,1966927.829069078,1790877.248367918,1800631.4564024452,2071017.9102258969,1723221.4273454659,1592667.2384518934
1035,2020-02-13,1810252.673936107,1963596.7922686564,1780184.8440173396,1795907.4544240197,2068231.9684817202,1715751.0309777965,1591080.6002103165
1036,2020-02-14,1811629.560107364,1960997.2558052812,1780519.0790018984,1795665.9401005919,2061578.783046806,1714279.7756375484,1590248.862797192
1037,2020-02-18,1802903.0665315366,1955155.2200626351,1771391.2257948043,1785995.0415884592,2059262.88358667,1704606.2546916357,1589640.8280970731
1038,2020-02-19,1811434.0570852766,1966925.457426232,1782064.0764369771,1787379.1810413722,2071744.3546449505,1711361.1822524117,1592802.20682655
1039,2020-02-20,1808630.5854874754,1954340.3038394563,1772652.2985716504,1781548.7727141564,2059332.5379855668,1703894.3165331052,1590549.4135953789
1040,2020-02-21,1796481.7818945588,1944055.85168878,1756690.4750142468,1779301.7567583753,2046649.2710711989,1690624.0899326769,1584088.0178048173
1041,2020-02-24,1745365.3182217567,1871980.5453017612,1707423.1176311644,1745427.0499143822,1969315.3895705005,1630468.219779901,1557617.279583321
1042,2020-02-25,1690025.6846343214,1804451.3446022922,1665731.2122396322,1716636.9462090738,1907080.4650654583,1579185.666205444,1534305.8555152826
1043,2020-02-26,1679501.5904437313,1791331.5271868834,1663799.4656642443,1706916.6988866336,1891423.3106350985,1571968.3376010535,1531226.7364467478
1044,2020-02-27,1609089.402821065,1715925.9095557323,1583370.1996478532,1639458.4037142163,1807998.3282128677,1502520.9398768186,1502376.188271367
1045,2020-02-28,1588780.1206110283,1699124.8189768053,1565298.0108301393,1605477.1614392893,1779557.2772392973,1481686.9255649368,1497939.1763489195
1046,2020-03-02,1659276.6661903171,1784587.8285111017,1645734.0986741248,1675565.1812853315,1867537.0241627311,1557141.208964614,1534762.4778651933
1047,2020-03-03,1611898.8846495056,1730385.9205438828,1591103.1318409224,1634992.0744801871,1809689.7779975254,1511312.70986715,1534002.1957443585
1048,2020-03-04,1685961.18531858,1825615.446573605,1660804.4874972426,1704171.7602444293,1907334.4287497026,1579739.6363227197,1537632.850700447
1049,2020-03-05,1635773.5262313203,1763025.9999494597,1615704.150864857,1650821.6303351896,1837073.9464607742,1523200.8584714562,1528486.2703213885
1050,2020-03-06,1612480.1170635766,1745263.3108104789,1592719.4164302866,1647177.337296086,1822944.3202058729,1508243.665305015,1524079.1674650458
1051,2020-03-09,1501543.5466852998,1632465.8327827423,1486561.9099561055,1546242.1963093895,1690321.8790151451,1390816.0091441527,1488195.4699196275
1052,2020-03-10,1582569.8385505036,1715062.5514554766,1565391.3975614493,1637438.003114224,1772828.1052116936,1458875.064818719,1487784.4636500962
1053,2020-03-11,1503771.151558696,1633220.9991318036,1484294.0487820832,1551345.0305909922,1677689.0580364913,1373450.5721187901,1478048.47347668
1054,2020-03-12,1356171.2849565092,1465689.5984902794,1345886.4410087548,1408651.3457452902,1499697.8566065987,1236264.1549102732,1477923.213865375
1055,2020-03-13,1483531.6471356312,1610831.3483099747,1486629.0669862803,1492707.376667068,1639026.2673581326,1352014.753098914,1477923.213865375
1056,2020-03-16,1307302.1269908408,1390567.675836804,1335607.496156686,1301156.8557981525,1389335.704092227,1177245.9507734235,1477923.213865375
1057,2020-03-17,1385685.2339277028,1451423.4026164748,1436148.7723500736,1343040.2203979103,1450441.5283118363,1238407.8279257666,1477923.213865375
1058,2020-03-18,1315045.140037713,1332730.6128501648,1391781.0130845811,1283248.789979035,1319779.9945532337,1160358.6318714826,1477923.213865375
1059,2020-03-19,1319244.3003277872,1367039.9302238163,1377200.152500129,1328162.73957889,1360167.0939945716,1171337.1260089548,1477923.213865375
1060,2020-03-20,1267101.817174602,1310741.8513041132,1313979.6820273052,1296331.0615464987,1312228.482867252,1118085.4956751275,1477923.213865375
1061,2020-03-23,1238267.719575018,1247445.6022685233,1285088.574816794,1224961.9988189368,1260221.5565334042,1084144.5757225566,1477923.213865375
1062,2020-03-24,1365684.8898954084,1405837.8630361862,1397004.7810825533,1392320.5854192574,1437664.1130748119,1207358.0534146107,1477923.213865375
1063,2020-03-25,1374604.292220978,1446607.6638332566,1372808.8834617916,1389053.9952441237,1480022.69329471,1236260.16869438,1477923.213865375
1064,2020-03-26,1453744.621053745,1530889.3685441194,1454521.4852067188,1445610.659543307,1576781.528702121,1315076.6543621686,1477923.213865375
1065,2020-03-27,1402718.729634405,1475220.2781367048,1410130.3463605274,1409675.9830146637,1508726.1545804145,1261697.806795406,1474202.3930692056
1066,2020-03-30,1450783.4842420698,1513305.94147684,1475543.8725309037,1459106.9106296864,1547129.9105226377,1301974.4182886689,1479210.634488624
