,date,a2c,ddpg,td3,ppo,sac,ensemble,dji
598,2018-05-18,1868569.3022273032,1547107.9909277896,1828010.9936502664,1536247.4460011958,1664507.6439571022,1347373.6074352108,1441202.233602046
599,2018-05-21,1898920.040456603,1566819.7738646881,1853906.1842562035,1553524.2733578428,1691887.1602939877,1356606.5444240414,1458591.0184633548
600,2018-05-22,1877617.9624048164,1554498.4239673875,1838933.3285690753,1546889.6919065511,1676140.6262891735,1357030.4452648007,1448160.116497729
601,2018-05-23,1883913.9823798863,1559089.4495485073,1847738.5472102996,1554738.6896883065,1682083.8379248474,1361201.4277477108,1451215.72181771
602,2018-05-24,1877755.7248314081,1555188.4445327832,1843667.153282601,1546712.9980475002,1675948.6352582243,1353459.254606231,1446839.3123344795
603,2018-05-25,1883219.9529354733,1553205.2763083943,1843715.5650158818,1549491.024241364,1676870.6076339746,1349398.1529445492,1443418.1140711484
604,2018-05-29,1851388.5230388152,1528320.3230918539,1809741.5402934686,1527515.1332651742,1650352.5013864546,1320829.761152252,1420580.5137594491
605,2018-05-30,1874250.3821130171,1549443.076717448,1833332.5154234425,1547527.0565133074,1672054.2176798242,1340003.4075374447,1438443.4305282864
606,2018-05-31,1852497.8813585336,1531642.3815818112,1809743.311916284,1533112.3220447048,1650632.2598011442,1324022.063520416,1423752.1749078643
607,2018-06-01,1868401.8733379478,1545442.9334246598,1826218.7022087055,1553645.1206030224,1665495.9513893486,1341644.7432384335,1436544.2833848714
608,2018-06-04,1885100.4807379607,1557784.1225288468,1838442.8720568852,1569213.9696103968,1677433.6502045754,1348450.5818614804,1446951.8375145511
609,2018-06-05,1884048.537826668,1554189.9654660185,1837097.8712784974,1558095.9138383311,1677216.2694170233,1339630.2648601376,1446152.4303901354
610,2018-06-06,1922765.2972938863,1578318.1344080614,1872375.6577498037,1583191.5240769358,1704536.3444436684,1357174.148298248,1466352.5224831118
611,2018-06-07,1917071.1366162694,1587791.5585717154,1873718.4966249461,1580760.8564817295,1705528.6534807463,1361547.3328914486,1471893.362574695
612,2018-06-08,1925372.9648034303,1592927.8796157783,1876508.7932967779,1588842.4288790259,1712960.7197435957,1364380.8061427914,1476273.758273818
613,2018-06-11,1932990.2235484617,1596645.024238556,1881345.527039573,1589125.248971768,1717145.97785248,1365116.780782684,1476610.8782465025
614,2018-06-12,1934149.8646399581,1596957.8666825972,1882795.5976844216,1589404.0321140573,1717649.884857573,1363597.9925288998,1476518.7397134276
615,2018-06-13,1922824.253513539,1588530.0344334661,1870658.611848825,1581940.8807959552,1705808.0245899025,1358752.5514659726,1469548.5564944171
616,2018-06-14,1930309.9958637455,1588653.9194930657,1873221.2109246315,1589622.6249559189,1703483.5292829357,1354366.9331722104,1468038.9195897111
617,2018-06-15,1925489.6990427903,1583898.0104552011,1864764.7947012426,1583962.932990398,1698825.3205171078,1346515.8401927792,1463092.2534499844
618,2018-06-18,1914483.6644152745,1576081.8301685154,1858336.9782488907,1566382.9897493108,1689730.7843309434,1338413.2122020563,1457085.481666425
619,2018-06-19,1885425.5197097012,1555283.752613587,1830450.585898471,1555259.8148665484,1665832.9365598215,1327889.7256984557,1440334.605239915
620,2018-06-20,1886403.4271767088,1552808.0542047091,1827335.118903125,1558559.8103648678,1662300.7718102033,1323094.6373882138,1437861.556899758
621,2018-06-21,1870821.336677523,1540498.3534720566,1811528.1995661778,1545812.606122934,1645590.7307769754,1312790.0337123715,1426426.356312805
622,2018-06-22,1881470.349445563,1546106.9675600864,1818550.072486514,1550836.7140973913,1654643.0644812793,1309924.1591777646,1433376.722344232
623,2018-06-25,1850633.57869435,1527230.3069356666,1787883.1904453991,1532879.528389888,1629970.5361068978,1294504.6705989682,1414244.93611064
624,2018-06-26,1850232.0390075252,1527396.1775355537,1788871.8050187565,1528028.3885481565,1631532.2628441786,1290744.811285003,1416012.3103458134
625,2018-06-27,1836121.1950942148,1517281.7574931695,1772665.5181260665,1518786.2090680727,1621355.6994212288,1280224.508642181,1406360.4288576064
626,2018-06-28,1841603.7764048483,1524090.7215692413,1782582.9963250612,1530782.0738286716,1631410.7481564211,1292118.8629741513,1412101.9464464425
627,2018-06-29,1845431.0051507247,1530760.2794718195,1783336.5645653745,1534762.0849965857,1632887.3231208392,1288307.6105174862,1415330.0979686584
628,2018-07-02,1856678.1673960143,1533045.4158530333,1796832.3420595105,1538214.4302313777,1637284.554999737,1296068.9260387265,1417415.9139077591
629,2018-07-03,1845351.1585358256,1524929.7577549014,1782502.9651451511,1532832.4683699596,1631967.2649432276,1286259.0212077938,1409697.6888034143
630,2018-07-05,1864745.833368364,1535306.2728435851,1797716.1434619692,1546576.8945324654,1644876.9737035665,1294644.6395854794,1420305.920430347
631,2018-07-06,1872038.6851535465,1542319.9398379647,1805869.7264791294,1560297.6339063086,1652523.6477356767,1304091.0220901868,1426122.037202328
632,2018-07-09,1897015.6126448372,1564232.5879538541,1834576.9416499517,1581225.4271530996,1673821.3236138357,1334194.6825735625,1444788.4612033565
633,2018-07-10,1913260.6414250568,1574571.2764136123,1845123.4329885077,1594149.9904919867,1688987.0594984554,1335251.90983831,1453131.2693922285
634,2018-07-11,1904514.1312026747,1557993.1951618523,1831553.6435096674,1582364.7785577716,1672518.5940760411,1322027.0705148848,1440348.5000496
635,2018-07-12,1924904.1350472423,1571195.8228217645,1852085.8862575893,1596736.7978765557,1692824.2336790084,1333001.1319613722,1453436.2718540016
636,2018-07-13,1936433.723987202,1578937.3268444403,1858417.2978749038,1609688.1017625595,1698793.5119464744,1336982.5896666106,1458947.9556236223
637,2018-07-16,1937878.130245662,1581678.31339029,1863977.423681862,1612908.3216766382,1699469.6809454858,1348497.571095535,1461569.063411242
638,2018-07-17,1928495.8397714098,1580456.0845908334,1858516.5413567086,1615025.32606485,1698282.2299686964,1348855.4870065916,1464807.2374191326
639,2018-07-18,1949461.9713240715,1586326.3758515487,1874503.1417421738,1617734.3448704989,1710967.1908014067,1352854.854123821,1469437.170233172
640,2018-07-19,1933295.6327609057,1580555.0696435464,1856704.6500464163,1609147.3663938805,1703370.786799589,1337291.170901012,1461577.2636267936
641,2018-07-20,1930465.114266836,1581426.7771165147,1861908.205880623,1603936.5938481635,1705831.936323662,1339421.425063114,1461205.1788461318
642,2018-07-23,1929367.3304701056,1579496.3806035502,1865654.4468734288,1600771.1328217858,1702279.4954390433,1342936.3525028415,1460398.7104249909
643,2018-07-24,1941787.432389658,1589885.7437120017,1876215.4395915759,1613348.9285463283,1717757.4227072084,1352465.4070173528,1471924.2272748966
644,2018-07-25,1946755.7487874757,1598763.957441654,1887907.420884995,1618210.0253618383,1724185.9018897393,1363603.8464142797,1481963.3411641596
645,2018-07-26,1959661.6766050977,1605596.9688327715,1893519.8605846823,1631577.7224429038,1736054.9365164705,1371538.699796028,1488550.961549303
646,2018-07-27,1952666.2725688473,1604067.6159495504,1889433.2597541176,1621466.1695637126,1734791.614731112,1373406.9521704558,1484118.631151685
647,2018-07-30,1921835.8758061088,1592761.599803189,1863665.1487561853,1610063.5144987649,1714632.4054864598,1372669.1968957442,1475708.171184511
648,2018-07-31,1927716.7351129,1604831.054507127,1867105.0449880336,1631867.054630846,1723462.9914864323,1372218.316551353,1482026.8928346855
649,2018-08-01,1923648.327429997,1593759.3204335729,1858577.3787378562,1625794.3427106463,1715454.6908062673,1371925.1602365037,1477282.0431110386
650,2018-08-02,1927037.3230953007,1591143.9135517841,1861067.616160083,1623404.9810508548,1712876.1498832984,1373517.8282548443,1476835.3591472325
651,2018-08-03,1935007.8280734057,1598112.1782923834,1865024.6183249434,1633303.267975255,1722809.8175267011,1381416.0347100752,1484790.3654756348
652,2018-08-06,1933351.4195611756,1599517.3121367188,1867291.6553406413,1635439.612248624,1717687.516182416,1385053.7397462386,1487099.5233966387
653,2018-08-07,1945838.7333620803,1611434.023765835,1881059.4222163467,1648423.0265725588,1727721.4217796505,1391523.763683464,1494489.512095147
654,2018-08-08,1943496.3438472173,1604684.8625723177,1880543.1299813532,1630946.4768905244,1722118.360195164,1382603.4730721968,1491856.1039842
655,2018-08-09,1946666.8228902586,1599204.0669408175,1878742.420225508,1623345.7510052815,1718164.1944357501,1374704.5714341658,1487510.673093054
656,2018-08-10,1931247.5732343819,1586966.4441376335,1861240.871742144,1613082.3866294697,1708579.3533883232,1366326.7778169173,1476076.155857397
657,2018-08-13,1928507.733905104,1580590.0971278115,1854470.578364092,1612173.8183307233,1703063.486695301,1360287.4295999068,1468761.3358014463
658,2018-08-14,1938711.883222876,1587978.693699423,1869114.4910864623,1614709.6330704447,1710242.2117281493,1369887.3676454085,1475305.2217036472
659,2018-08-15,1918303.3685469746,1577883.514681336,1850011.533691527,1607879.9418713157,1697044.5195328463,1369117.8972703477,1467286.6637047185
660,2018-08-16,1951919.9218167395,1604675.0391912025,1881724.984534455,1638880.795202539,1728666.5272038348,1391003.981445457,1490397.1489672796
661,2018-08-17,1953799.2777384585,1609485.4054845362,1885300.6482774527,1644318.0278505036,1734770.7385397034,1396634.4617845076,1496845.9351474564
662,2018-08-20,1963601.0328131204,1617147.6997404818,1891926.5266469242,1650926.9031029514,1743650.054103841,1399487.4421311873,1502057.2860224934
663,2018-08-21,1966181.9870653856,1623753.7033820646,1899646.2777677139,1653518.0301658104,1745714.5290678425,1404776.938812401,1505765.9473976672
664,2018-08-22,1958868.7524637894,1618285.1708290328,1894846.4646452905,1645352.0941802007,1736499.9289985267,1401254.9832994002,1500594.230897797
665,2018-08-23,1958160.0000981682,1613361.3612157672,1890482.4837108098,1640491.2480775232,1737843.277491326,1395114.4854737776,1496126.366232788
666,2018-08-24,1975338.0369303743,1619223.0580471987,1904694.709815564,1646124.4243720963,1748202.5658556,1396937.7856904524,1503903.47344047
667,2018-08-27,1992822.6899941834,1637222.2745521644,1929112.7828143009,1658257.8549683525,1763388.9062688267,1417680.9129678267,1519023.4181072377
668,2018-08-28,1993210.112148155,1637976.6364920095,1931054.6415371662,1655947.2514268886,1762246.941988644,1418062.634121086,1519861.8901474068
669,2018-08-29,1996491.0874986516,1640869.286854686,1934726.516253506,1658852.5341109084,1766841.6343416583,1420918.1869660872,1523392.766293743
670,2018-08-30,1985470.7770797133,1631447.5304866014,1921723.520817947,1653545.7509107054,1757320.4273727273,1416359.2304307478,1515366.0080792625
671,2018-08-31,1979790.3440776456,1628526.8873933333,1916044.1402452998,1648081.9747884704,1752070.7024890287,1413832.2039948958,1514077.321426924
672,2018-09-04,1984671.0365585824,1627298.7864034867,1919426.5097254897,1638744.8296389023,1755964.9641652957,1408735.0756379622,1513357.7525122557
673,2018-09-05,1975106.7277951213,1632641.3982465668,1913346.4618750014,1642137.8074135433,1757823.8052588527,1408119.0932008284,1514670.3564599534
674,2018-09-06,1992003.2421821856,1636507.646191318,1924278.0507981523,1646861.625712141,1769491.8370583095,1400494.1842118758,1515887.8606856267
675,2018-09-07,1986169.9316661567,1632493.450001327,1918735.0181214954,1643913.742597217,1759246.2451969348,1395349.327884819,1511261.9140874806
676,2018-09-10,1956723.2160219585,1630716.681356697,1901375.425075616,1646519.0521941027,1740368.992032657,1397430.1268731612,1507794.13404414
677,2018-09-11,1968304.4679737235,1633543.0196337502,1908522.8448780607,1641486.8286823328,1751007.8661582083,1395706.7545281905,1514441.2059920342
678,2018-09-12,1987936.3189736425,1638212.5707529276,1922160.7948152027,1652050.7672808082,1766599.951835994,1391005.046318199,1516065.7598063473
679,2018-09-13,2005118.5245151636,1647498.0317177307,1934407.8251613956,1669687.3489551388,1783503.3785834734,1402416.9816743392,1524641.8185709142
680,2018-09-14,2009786.9764811094,1646273.4432799937,1936352.9228979773,1664976.1092749436,1787145.329805821,1400278.9913064498,1525147.9540974712
681,2018-09-17,1996332.6737529244,1641457.8946254537,1924671.7584228888,1661466.6766184096,1779035.9203049254,1395871.227176811,1519751.0733455752
682,2018-09-18,2011208.707816635,1653399.991409962,1937543.816619284,1676418.453377378,1792585.9178299026,1404171.9192163008,1530529.6872289728
683,2018-09-19,2017871.9414894686,1664005.8495705037,1950457.1440152705,1679241.0206475959,1798379.572184312,1421135.198700096,1539789.666748935
684,2018-09-20,2034669.5233815343,1677393.6352771572,1967947.5317434384,1697063.7733277117,1813052.3640339032,1435509.5666963118,1554439.0101565365
685,2018-09-21,2043434.8934386112,1684675.8928875425,1976264.5569651932,1700964.453699783,1823238.7102187334,1432189.1145173567,1559484.1927747673
686,2018-09-24,2037382.2944328075,1673241.2521677369,1965327.411447531,1701309.2324569167,1809740.0474998031,1425388.785553123,1548903.4090915562
687,2018-09-25,2025522.395151463,1669745.552239714,1959984.0827366926,1696312.6107739,1800002.4738698055,1421213.6800080794,1544830.863151272
688,2018-09-26,2019968.5082163361,1664925.2870141023,1949149.6875067744,1696042.1563579922,1799295.8471669387,1411502.532985832,1538595.3964673243
689,2018-09-27,2030944.9096822024,1669205.4207365608,1955841.0219585013,1706849.2714619392,1805032.4926639998,1415267.4087716597,1541782.205236134
690,2018-09-28,2040902.4385282751,1671635.2508376646,1957830.8683447528,1713190.7039722032,1814042.3639328077,1405048.087398674,1542854.0417438806
691,2018-10-01,2068517.0467505117,1685713.078381996,1977353.0584366194,1724647.622661391,1839879.335764092,1407253.748359825,1554102.573535148
692,2018-10-02,2080333.6183146834,1692255.5348607756,1984086.6413934706,1739009.4206208119,1848901.561383463,1413517.4917642134,1561259.197766079
693,2018-10-03,2088972.9302621398,1695635.7106074828,1996184.9963101237,1741061.6426401737,1852676.931043017,1417163.7147332686,1564434.3895628566
694,2018-10-04,2071474.6351202615,1681853.9011482843,1983412.0100725326,1728619.01998312,1838877.177396877,1411388.989353092,1552718.787160786
695,2018-10-05,2062336.2727036646,1673097.4548827682,1973996.5081330184,1718428.101704171,1827926.4688692812,1403426.4915544393,1542197.4550403252
696,2018-10-08,2054325.2392976123,1677178.0544389186,1965344.2608389368,1725397.4440616234,1824527.1720694767,1408317.5575058744,1544514.1298255848
697,2018-10-09,2056461.244358769,1672544.8331719676,1959566.9894440318,1730720.1491610738,1819466.0044606638,1407733.3192803038,1541236.4353344098
698,2018-10-10,1983547.8149820978,1621377.0442397452,1890801.1254028352,1676373.6117158718,1759540.2434659572,1366479.8809244917,1492730.2241836428
699,2018-10-11,1941626.5654380422,1584180.4050076422,1855109.0478310343,1632942.7795960533,1717807.3336818009,1335447.165407463,1460896.759627879
700,2018-10-12,1967239.8234135292,1600169.5944772847,1880258.988398704,1653023.3499220542,1737539.750827329,1357004.4096720885,1477641.827568373
701,2018-10-15,1961215.4005183517,1597765.47002615,1872267.33657645,1646725.125791682,1733986.7821211151,1350620.4816626662,1472426.3765855602
702,2018-10-16,2025081.4174472506,1634985.6402819348,1924489.9936994207,1689530.829020178,1782307.0512807702,1383520.8884377896,1504374.0746996356
703,2018-10-17,2007184.0584980168,1624281.475851068,1920021.9272360895,1691899.88721338,1755404.5529985062,1395346.9795139085,1499024.459079045
704,2018-10-18,1984910.5014144692,1604850.1861337717,1894038.5535192003,1680008.8209305373,1731420.6319518294,1380716.9021774975,1479942.785273825
705,2018-10-19,1981747.7691565065,1607433.7388269273,1887967.020147849,1680709.3428155875,1726888.0933392667,1394292.9531022413,1483726.7291834396
706,2018-10-22,1973223.1935740304,1596165.5458031325,1875294.7630922687,1672183.1401974938,1721722.6157731856,1392898.6744389725,1476325.1235128993
707,2018-10-23,1969114.332327493,1587312.1851914108,1868388.0225260304,1665318.3725211113,1714514.9392039739,1391515.9207207873,1468978.8692973338
708,2018-10-24,1930391.5943805228,1553104.0305238497,1824656.6751845984,1624516.2315124047,1685159.1581558785,1384046.8272957993,1433524.2123322813
709,2018-10-25,1981985.9406638623,1573524.6788300339,1868556.590206607,1644505.7806132194,1716969.7851427083,1392539.6007786945,1456915.213301843
710,2018-10-26,1948391.6765945437,1552902.766141333,1838934.7672324087,1631946.0919240727,1692961.3497060335,1383779.231492348,1439640.661998846
711,2018-10-29,1898431.8350587552,1536038.8749373634,1808985.2347561442,1611480.486017893,1646861.4872761266,1369039.4598321158,1425331.2858609948
712,2018-10-30,1931158.0657541815,1565063.1483132357,1844736.592803135,1646499.9538067395,1667521.7977568724,1389672.6367066582,1450506.061496833
713,2018-10-31,1953882.990089319,1579494.1586274814,1872720.4365972218,1658565.3452907535,1685704.1708274884,1403153.4267003257,1464566.356087299
714,2018-11-01,1975741.19600879,1592839.5770522675,1887864.5403062822,1672712.7974435517,1702205.7625987623,1416089.5002193537,1480018.0678082658
715,2018-11-02,1961969.8380686927,1588147.0841542194,1884240.8024376347,1647737.0165937808,1692133.0230919248,1408592.8169884805,1473608.916003256
716,2018-11-05,1975309.4523029549,1604348.1125064176,1894676.722671792,1665979.0614765175,1711249.092059474,1423358.6218112153,1484739.0002365534
717,2018-11-06,1991673.4383708385,1615982.6701969816,1907300.6115681503,1678134.015367708,1730703.8300744987,1431785.4042259338,1494845.1964447054
718,2018-11-07,2044391.802646758,1649745.9876899088,1956795.6240754658,1710889.4122233842,1767313.827654803,1460913.1727814225,1526642.5572736652
719,2018-11-08,2052002.8810794498,1651095.1584416598,1962190.317815702,1708764.9753443375,1771754.8396598862,1463222.5007415437,1527279.326789637
720,2018-11-09,2046379.7021940344,1638716.385987045,1941790.6246067497,1702971.3766229446,1768277.5054536164,1454252.7528322036,1515504.8422842291
721,2018-11-12,2002208.653976957,1601492.6440393084,1890154.398111316,1675017.1877435853,1730115.1491572252,1427187.5005188186,1480393.5693454077
722,2018-11-13,1985317.1612068478,1593942.474545135,1881270.139292498,1666245.3562445187,1713362.7696929458,1421335.260031293,1474522.1011184524
723,2018-11-14,1964599.33086064,1584243.4876512948,1862419.0101511797,1653897.58051959,1696660.6508506641,1412936.259732274,1462510.2659295737
724,2018-11-15,1968443.8589707457,1592316.1816265662,1875124.8518322473,1662867.9739367517,1702568.7246808351,1423371.9139536866,1474684.1692674828
725,2018-11-16,1974689.8056537712,1599522.0248446632,1883020.4595261922,1665195.3610699899,1707913.760160334,1426439.0785719536,1481912.089816961
726,2018-11-19,1923945.3053831086,1573546.4120374355,1835602.6599740062,1647385.365271511,1673915.7591901112,1396098.610076581,1458833.038714015
727,2018-11-20,1895471.1877288148,1542397.2100846916,1803279.364928092,1627893.1225362245,1645328.7860272126,1377193.277336026,1426656.19013202
728,2018-11-21,1892812.6530010747,1542667.1938920862,1805996.310908402,1618365.3342216369,1642832.143061819,1374875.6032408418,1426600.7247851628
729,2018-11-23,1881908.8265745912,1530048.1071416042,1791562.861876609,1607202.1791716502,1629571.9629076228,1365888.9799386489,1416177.909143206
730,2018-11-26,1913212.2410018086,1550403.4565066213,1824852.841786724,1623836.1337992754,1651378.9245092594,1383735.8372232255,1436837.55498273
731,2018-11-27,1933489.3823829782,1561270.4835869095,1838155.9083885916,1640363.5472763241,1662578.2099887144,1393893.0642745828,1443163.9073890434
732,2018-11-28,2007619.6824493962,1603293.7869934263,1902404.6748143292,1680920.6760899536,1715536.004657917,1439236.2223461007,1479183.5819839898
733,2018-11-29,2018985.3119764854,1608030.8966261074,1906182.2675659102,1691636.653155046,1725721.85233403,1444484.6820171212,1477574.745249484
734,2018-11-30,2033640.7816088614,1624436.5133425512,1921757.9609561479,1714518.1608058708,1740598.077528051,1462661.2375057077,1489215.179008997
735,2018-12-03,2071040.06294004,1638558.5431632109,1947672.3526778596,1718489.7397600035,1773728.017623983,1476139.7637775275,1506007.3981889142
736,2018-12-04,2001596.6855186704,1587106.4780701408,1877860.2607375593,1669062.337095319,1713180.3918395306,1433687.1941058969,1459394.639587429
737,2018-12-06,1989309.2292061278,1580454.4513597297,1868084.3006699288,1663983.9450068115,1700781.1669654597,1430655.500101838,1454764.5928815068
738,2018-12-07,1940231.4730085626,1544300.436285668,1820589.5644452106,1623451.9531509343,1659995.0213334206,1398208.2710788583,1422184.1114673524
739,2018-12-10,1941002.583804109,1546584.5173067567,1820827.1472991249,1636532.4222992826,1662791.298383456,1405322.0480678414,1424184.8501701034
740,2018-12-11,1935274.4675279013,1544003.2502429965,1812406.0215864778,1636075.6990309309,1655508.9490684476,1404587.723749909,1421093.141123318
741,2018-12-12,1958059.6349422773,1554933.8412355937,1829584.7727172433,1643835.5798498252,1671135.2275559322,1414967.903824601,1430249.9345975865
742,2018-12-13,1961970.2163779393,1560113.2674949039,1833835.0362691951,1650225.1067278725,1672776.5504434542,1419881.9898403024,1434338.3115095608
743,2018-12-14,1909163.3527887787,1534399.308575686,1801502.6040153077,1610289.2524083427,1628668.5309778862,1380567.6268051004,1405364.444343713
744,2018-12-17,1865583.8163603295,1503950.5260731282,1761376.0733183213,1588723.4886243218,1596362.1078168484,1379187.0659033975,1375769.0691741712
745,2018-12-18,1874696.2988208656,1509273.2325456133,1769688.6651722246,1593437.7255746603,1607970.3606658096,1380097.380514833,1380589.2014322588
746,2018-12-19,1844487.7476220229,1487969.550285309,1744891.0356957898,1572376.2239087797,1583888.2742365247,1374669.5441882336,1360064.289689926
747,2018-12-20,1802034.078701377,1459823.6650551546,1707949.237175978,1553371.4512857269,1549512.2344183333,1365329.347261735,1333003.692260944
748,2018-12-21,1760466.884539158,1435045.1761963004,1668951.5344817224,1522012.4735743836,1520082.236485073,1355067.3147242744,1308848.818434358
749,2018-12-24,1711669.2448097414,1395800.2863734388,1626644.9752068666,1481304.4071479298,1473959.6404450878,1331109.129530259,1270760.7533583583
750,2018-12-26,1803434.6984516412,1464558.906361597,1709482.9025424104,1559174.6706066534,1548080.5131247577,1379615.237288209,1334102.8628205303
751,2018-12-27,1823747.62803387,1483838.393789694,1732243.558357445,1576293.8691572684,1567106.664150637,1395953.75651085,1349285.789698411
752,2018-12-28,1822035.1498750637,1479391.1353893992,1726706.7891702813,1578282.4216534798,1562365.358542308,1391686.970819398,1344829.5420054332
753,2018-12-31,1847564.4055004534,1499043.022903371,1750733.0677809236,1605744.5322537022,1581641.2855852596,1409721.3641768657,1360285.9232935894
754,2019-01-02,1835122.6319016274,1497226.8935485801,1746396.4133947156,1596413.8323206822,1576972.4437041907,1406157.7671064006,1361380.9937453996
755,2019-01-03,1779397.737684906,1461948.4770339811,1700914.1267697609,1556556.4608733712,1531982.047507985,1372393.9756390848,1322893.509836899
756,2019-01-04,1838600.320926026,1508921.1469129652,1759467.741389334,1611522.1838629844,1583206.6162588673,1421073.2442014017,1366449.5241995763
757,2019-01-07,1848362.357645801,1517530.0960327175,1772073.9834554682,1619830.2078516057,1589803.7354043704,1432749.6048434535,1372175.210816722
758,2019-01-08,1884505.6483337677,1534857.7428766193,1796748.7600001227,1648110.5375571006,1616858.2245020324,1450667.2133940973,1387109.0561472175
759,2019-01-09,1893517.1265716811,1539775.4328884368,1803044.8700957664,1652864.585757471,1626325.5507303956,1454472.0993310253,1392454.5716600325
760,2019-01-10,1912708.716341194,1551575.7456753033,1820063.8670870145,1669550.213948507,1646236.1283399647,1463215.1832955638,1399615.4098906217
761,2019-01-11,1920174.550122525,1552159.557577774,1825818.2369333408,1666750.3713358275,1648179.5658694813,1460348.741177682,1399267.2424053191
762,2019-01-14,1911939.2566236616,1545733.4275954172,1822368.8044535485,1649743.8719849167,1640587.314452433,1452592.2500693598,1394245.9770824476
763,2019-01-15,1939250.0205330017,1554949.5018995968,1841499.3060284911,1661444.9167056277,1660770.9653757475,1467167.0012368478,1403328.1713735715
764,2019-01-16,1948417.4236970092,1566815.0046610716,1862183.404243728,1655923.5234666355,1665961.4756789694,1466393.8609643255,1411583.5105965578
765,2019-01-17,1958304.8158114247,1579078.1303586066,1875108.0765391057,1674280.1654481047,1678059.684648813,1475665.4399950113,1421084.940907766
766,2019-01-18,1988791.8228933439,1602790.3000600399,1904683.7527849337,1689856.5261825102,1703812.3112191693,1496371.333112153,1440692.5674271265
767,2019-01-22,1971367.530464306,1585665.9156713197,1883853.7280221274,1672252.6627694361,1685144.146831395,1476111.848951043,1423089.779718293
768,2019-01-23,1981172.9245164953,1595747.4461773916,1888032.181708234,1676206.5797987597,1707261.6986960957,1487122.646086358,1433069.328152923
769,2019-01-24,1976509.1000395694,1595006.5636230276,1887723.7055533265,1669725.8583386005,1705686.2557183641,1483053.213492059,1431764.3549613638
770,2019-01-25,1994305.6062792656,1605441.6721420265,1901975.6042803114,1669319.7599102326,1722837.87914388,1492324.350781106,1442491.4897137978
771,2019-01-28,1984760.4674428285,1588219.2835538446,1878573.9119942605,1650562.550908882,1715597.9153561885,1480721.622856759,1430305.3999444435
772,2019-01-29,1988696.9101222456,1592227.9524680371,1878625.4935036066,1651626.9761214536,1720628.5735423262,1476073.1497503747,1433322.5098080842
773,2019-01-30,2040533.4014332914,1615736.4250651547,1920714.7467008096,1665694.9804072087,1763300.1753496875,1499044.0121809472,1458682.5875370165
774,2019-01-31,2038105.4579560293,1619047.985944115,1915844.5748032397,1675143.6299010986,1760859.2008277823,1511134.6163546075,1457796.8503655416
775,2019-02-01,2047479.3501891133,1619623.1780384737,1921043.808482222,1683913.9914557247,1770496.1595700465,1523671.2542101373,1461541.7293594026
776,2019-02-04,2064549.1666131136,1633622.524635151,1937201.766987735,1695154.2390297467,1789931.642509627,1540086.224922799,1471774.345557311
777,2019-02-05,2084870.18152979,1645880.2491538764,1951779.6023340877,1719536.3494577687,1807464.818658651,1546013.2035452356,1481812.889987161
778,2019-02-06,2092914.0938789267,1647363.5094375638,1952836.3227733031,1722921.8953162015,1813187.7490010066,1544688.0614420404,1480575.568573904
779,2019-02-07,2078338.6730788464,1631998.6112966982,1935556.6082900323,1700679.0438191602,1800832.9618048365,1530892.8672014703,1467701.7996170272
780,2019-02-08,2063022.174009232,1628751.3738701781,1924455.0392904135,1706125.2334137564,1792055.4188496813,1532524.28929963,1464016.4860777992
781,2019-02-11,2050906.9363175437,1624025.2836790506,1919762.7097055498,1698035.4813908336,1783536.1491747706,1541681.0552622308,1460913.0461670996
782,2019-02-12,2086304.887989281,1648508.6431502916,1951605.837580393,1720738.03196793,1813095.2381657842,1563315.6528612603,1482643.2757036611
783,2019-02-13,2090255.922652812,1656148.601560365,1954042.4051068083,1727478.7809282036,1820232.0770553323,1565352.1870352258,1489495.5808241148
784,2019-02-14,2091275.924662105,1648922.7166046016,1951306.2695882278,1724908.25166934,1817400.8195540837,1559229.6479403009,1483438.12715277
785,2019-02-15,2127358.371032384,1677666.8885346884,1988928.223941204,1750626.4777517729,1848419.884366829,1557670.4203267412,1509320.7408393628
786,2019-02-19,2122557.4451146503,1675369.0134793308,1985534.2743809856,1747441.97175278,1845594.6856765824,1557833.2741746262,1509791.3420985283
787,2019-02-20,2128767.4652840067,1682165.401102848,1994626.009756342,1754439.3663778703,1853656.2886848478,1557155.035532887,1513471.9860705673
788,2019-02-21,2114690.7432824476,1674896.5835665883,1984516.4536295321,1748523.6119005154,1839955.241527213,1556726.946366628,1507418.6325069985
789,2019-02-22,2134771.067389187,1685717.6498581911,1997955.5391935688,1769496.4770830467,1857041.9085889934,1559232.4521182375,1517983.6991104018
790,2019-02-25,2131967.937081866,1688146.3959834168,2002584.599688985,1775011.2556231602,1860370.2297083635,1560782.452281888,1521490.544069496
791,2019-02-26,2130123.244751644,1685051.20354113,1999453.4851597538,1776481.9880864413,1859683.9103608443,1562480.866242345,1519509.736446211
792,2019-02-27,2112018.6720578037,1681295.6160008707,1990732.3918148482,1786595.3789847062,1852270.4248439022,1562904.276317723,1515263.3914929824
793,2019-02-28,2102110.252054195,1676910.3519834212,1981877.8208631654,1791114.6693614423,1845611.1875541436,1561409.1189782456,1511230.4799278656
794,2019-03-01,2120371.796103227,1687686.8358458478,1996057.0518297413,1799781.6323966233,1861186.9299002504,1564536.0460496263,1517663.5490282346
795,2019-03-04,2077915.9033722028,1668693.4271183363,1958811.1287124853,1787132.4261636175,1832066.2611813059,1554439.0645314532,1505612.0794641888
