date,a2c,ddpg,td3,ppo,sac
2020-02-19,2355696.0803400325,1934657.6982406103,2315294.147624767,1891112.5866169478,2046800.9092878837
2020-02-20,2339265.682928686,1928417.5345366918,2300196.9386976124,1883019.9878485953,2035918.4582304496
2020-02-21,2318930.7896486567,1915935.8700087988,2281388.829643047,1874131.2729196174,2020710.967751934
2020-02-24,2202955.2528711604,1850607.071657511,2189523.3181417347,1823515.4544954686,1936277.5694593925
2020-02-25,2109285.952952032,1792126.7195380651,2105972.30093745,1767982.0913894163,1858409.981385662
2020-02-26,2096644.5308214475,1784022.3562911474,2096527.6588285328,1764351.9655692563,1850604.0984129447
2020-02-27,2005438.9262186338,1706811.7620719397,2006267.823077953,1684065.0309951291,1769407.5749144095
2020-02-28,1975740.5608736326,1681578.642008158,1981560.362945354,1646854.7601630674,1746205.4504026908
2020-03-02,2079802.1650949765,1760751.3525718176,2077235.4025838734,1732169.7755706296,1830787.7429441947
2020-03-03,2002400.5388513852,1712116.0199950659,2009076.7963445545,1678055.5232322202,1771869.9978270072
2020-03-04,2118531.3373094844,1792783.665205332,2109794.895370281,1741099.3042609678,1865980.83070512
2020-03-05,2034061.0221430112,1729067.3145583593,2023644.6003377796,1683716.238342999,1793589.7020201224
2020-03-06,2029087.6460138608,1717564.6085837805,2004118.2073095203,1683386.2006194578,1786750.7031645316
2020-03-09,1879471.906355505,1584878.5232261145,1844454.3718030811,1562389.8995482908,1651896.299416973
2020-03-10,1950475.0481210996,1659830.504003855,1926993.0995824696,1624297.623474835,1719606.0041365165
2020-03-11,1825752.6480356504,1562333.6960471594,1814642.499576366,1515890.0697524534,1606842.5589613456
2020-03-12,1623265.9538332273,1393383.0713103735,1621144.8597867847,1362111.8061149106,1427920.3441023368
2020-03-13,1782045.1756502439,1522208.4519790136,1786054.502815044,1488429.2844092832,1552910.5955976981
2020-03-16,1504037.7330728818,1329024.1769774877,1519762.214572704,1333693.5054862485,1333079.6700491447
2020-03-17,1575567.7094675351,1382747.8686507666,1582198.8058050037,1411237.3323295102,1388403.5414213676
2020-03-18,1429239.4298616697,1285272.1181014501,1444281.1847913624,1348639.1851737485,1266580.3444723624
2020-03-19,1439142.7351290036,1297805.0240195715,1478892.9437482716,1334058.840977429,1256726.3598036307
2020-03-20,1370695.5751253415,1230462.5691321814,1418573.9673765064,1277740.314355557,1199450.309232189
2020-03-23,1331526.2254549314,1197517.868028971,1368219.1034772755,1266048.6835457732,1157212.1009268302
2020-03-24,1514464.1232858945,1348941.7537024939,1548061.0829656483,1378561.2539879729,1310233.03899522
2020-03-25,1615973.633448248,1391313.5780166113,1625321.8595769764,1393503.1509224821,1396769.6663107413
2020-03-26,1742434.979529028,1481272.3017180883,1738794.4917600513,1477914.583886807,1506775.7527632255
2020-03-27,1640280.6833292295,1423615.1206801855,1649754.8422506214,1421917.2922875334,1427115.8740248221
2020-03-30,1676645.7416826535,1461653.8360122168,1682226.5084379078,1474126.7459618498,1457224.6633963126
2020-03-31,1643534.7632013608,1435019.7180999243,1654623.5485036732,1442749.1011496854,1440773.5350355643
2020-04-01,1546976.3761545469,1369369.7390731298,1561035.4887121082,1388446.7293931777,1363506.7133078116
2020-04-02,1559305.0352579404,1404456.0885222876,1585646.89569453,1431332.3724032675,1387265.0607618827
2020-04-03,1519045.7562166501,1377344.248358103,1547229.6551053883,1413275.8137795264,1349890.0622419852
2020-04-06,1671156.4436250974,1479860.5871146643,1689859.9872892261,1500575.3186280066,1470410.1282667655
2020-04-07,1660216.1256700803,1478542.8594764196,1691991.4162290455,1483392.9878374946,1459932.308465435
2020-04-08,1744721.4785562803,1533249.982191416,1770706.9225805164,1529678.0600351912,1529095.2186445731
2020-04-09,1750334.3165155698,1553690.731020304,1794120.386081493,1543852.2675587316,1539989.3317350883
2020-04-13,1726954.156420355,1527801.7743934118,1751256.709544933,1530854.647513192,1517287.3415846366
2020-04-14,1754875.4642626096,1558771.2657760107,1774142.3474882008,1567635.1037609526,1545069.9265913505
2020-04-15,1767343.667471533,1536339.3093360388,1759832.779868877,1546267.7850582015,1537013.338342144
2020-04-16,1785155.118845587,1542627.5170043432,1770131.223392284,1556416.124314633,1532719.1691832084
2020-04-17,1827922.6699739743,1592669.874189707,1823836.5955121876,1606075.6269706122,1580866.6467146415
2020-04-20,1772841.0106493284,1556790.4666236364,1776491.2258909107,1581009.8363326117,1540419.27942033
2020-04-21,1716483.0984865476,1512965.428472849,1714195.0314252735,1535340.3990107237,1497617.967286541
2020-04-22,1742210.7935320188,1533888.9010222876,1744869.1884153248,1546441.7840265166,1519339.8456663627
2020-04-23,1767917.5312868406,1542370.0936530554,1755545.275886333,1556894.5056996427,1544293.8865675468
2020-04-24,1774000.7854410459,1558797.0628074133,1767402.6763952137,1559432.8541047254,1551453.0359129447
2020-04-27,1795865.4967027951,1587684.0969146215,1797037.94729594,1590790.0329041067,1570803.6692823905
2020-04-28,1784116.1632181455,1587797.483740183,1795946.2402990223,1574158.9737631879,1567259.0719007987
2020-04-29,1830441.907087927,1613806.3258193457,1843200.289459026,1595026.8921813855,1601622.1101622123
2020-04-30,1828694.834166174,1598257.0344794714,1829057.3509214283,1584489.8515674483,1592395.073724224
2020-05-01,1775244.566488867,1556508.4944747412,1772502.0988386036,1538597.6449528853,1546043.688920452
2020-05-04,1778618.8731638242,1552625.1674025976,1771401.58899287,1529427.3977113462,1547011.318292095
2020-05-05,1786341.3986231138,1560859.3888228857,1779958.7642095448,1535601.2660520903,1553251.271996929
2020-05-06,1765708.4214578916,1544713.4403632605,1759415.3311651112,1525105.4561891446,1536943.6247877616
2020-05-07,1784364.17897666,1558380.8480704748,1781539.708473003,1533466.3789634863,1546792.2783827323
2020-05-08,1813960.9834886838,1589417.8899444067,1815491.8355100513,1558997.730308373,1573499.2185987968
2020-05-11,1806982.7202593137,1583552.479128214,1804249.2795713306,1570940.8409317594,1563002.8689054984
2020-05-12,1778398.4199358274,1549731.424959513,1763599.2298276783,1538765.9239545637,1532610.5915998954
2020-05-13,1728211.5414034177,1516290.8652747595,1712541.9902418018,1526049.9423109174,1491206.8257231254
2020-05-14,1777872.2351213743,1544492.7087806189,1755414.2355726124,1544698.9607576109,1526898.9241117972
2020-05-15,1783703.077059393,1547942.7656653845,1752794.7263448597,1558391.7683167006,1527067.049996807
2020-05-18,1846367.4618059446,1606149.48926005,1824472.516158855,1587828.1457892652,1591742.8201994437
2020-05-19,1821079.070646887,1574380.4847587072,1799335.0996549488,1551931.7415648657,1563253.5030531425
2020-05-20,1841841.2867609311,1597301.2882178747,1827925.0499379993,1571252.4538082206,1581808.535317852
2020-05-21,1837047.5553308774,1594234.0781005346,1823551.278545177,1564202.3544079748,1582080.1965040702
2020-05-22,1841897.9501787473,1595527.4560721838,1828339.6576993824,1565911.8331115462,1584209.5703291434
2020-05-26,1879953.1826998044,1631931.219488474,1879590.142783916,1577453.0086313444,1622049.246934368
2020-05-27,1923685.5214754392,1675327.231119486,1934681.9354932667,1595799.2205135275,1656766.6212477225
2020-05-28,1919773.8078371335,1662124.65389094,1927124.3692701221,1589206.536648934,1656057.4427961844
2020-05-29,1912345.2208772947,1662079.675676676,1911663.5760419727,1608024.7935979278,1653300.8738035697
2020-06-01,1925437.1100450803,1670271.4476188147,1923581.7575834156,1604975.6344409606,1662738.3051847953
2020-06-02,1935494.0377756406,1685699.262483927,1938243.8921392323,1607298.7362028547,1676751.9251799125
2020-06-03,1981781.5709825803,1725038.582167002,1987822.3050992847,1639031.282151528,1720075.9785933036
2020-06-04,1977849.226568823,1729281.7082313024,1992802.356773174,1655304.5386003423,1723414.8873915214
2020-06-05,2064671.4879938413,1785844.9165709936,2070403.5474813343,1702385.6649389921,1800347.045121624
2020-06-08,2111175.5763193415,1820596.609484049,2111334.6544988514,1741529.5384213796,1843022.4361967582
2020-06-09,2073879.6643129636,1793595.0633223974,2075296.5149915577,1711771.151395001,1808038.2939695853
2020-06-10,2043158.5206247617,1766152.8465484106,2045742.7049291492,1696024.621004807,1776243.8247541923
2020-06-11,1873940.5948587705,1640984.9081290686,1889918.632602489,1582932.1331746299,1626364.686463787
2020-06-12,1925801.1025568296,1673404.7082694494,1933906.4590871693,1611020.67296856,1672450.4854139823
2020-06-15,1937024.1718622495,1684461.5944312536,1950273.0267217518,1614939.3558736579,1678506.972009136
2020-06-16,1977218.6399675657,1723748.9678100073,1986649.9898832203,1656548.1345902907,1716866.7655729789
2020-06-17,1965017.712065344,1711938.9914878332,1973249.902740276,1642786.5335291182,1704308.6708540458
2020-06-18,1963275.3851343442,1710049.2925284826,1971662.9901845814,1653363.0635609021,1702859.7970823783
2020-06-19,1947360.8916231443,1698127.529821726,1954545.79759959,1659891.305566895,1687100.2745756644
2020-06-22,1958377.8100572873,1701182.6387008154,1963597.6662443043,1652564.263167115,1692509.9723066825
2020-06-23,1970152.9802385618,1708715.5357230627,1971734.7083738209,1655827.816774735,1699554.0803236503
2020-06-24,1904833.8482881833,1661529.6021026098,1910131.3021695972,1613632.0785573432,1641023.2215513724
2020-06-25,1927046.5023447324,1682750.7605498754,1943087.0097005726,1619389.467172425,1665354.2913679618
2020-06-26,1874217.521189337,1632631.3057311499,1877024.0499532581,1591198.6312427183,1622388.9333586234
2020-06-29,1931993.374376898,1675832.4249137365,1926871.2972753407,1632149.5715582357,1678857.3032316703
2020-06-30,1936329.156370764,1688774.146467539,1941056.1873395802,1636796.5778250548,1681270.2595839042
2020-07-01,1940242.8367792417,1696608.5374663793,1944074.0841939808,1677295.2546874587,1675026.4890074271
2020-07-02,1945686.5332018186,1703266.417902323,1950055.2403562427,1685499.352483853,1682916.265962078
2020-07-06,1983590.5604578306,1730219.8964217626,1994109.3655507923,1701429.3475526434,1711245.094415142
2020-07-07,1939767.732641821,1699518.608679148,1949476.9988172413,1680287.2087307593,1675368.6071104545
2020-07-08,1953499.199137335,1708373.193243357,1963767.6101568104,1684346.9696635252,1684635.7633757133
2020-07-09,1916086.166815405,1681299.3147986853,1925177.2032087208,1670570.5529000554,1647946.6502165336
2020-07-10,1932753.1716219236,1702601.1120780432,1948887.6666334034,1683097.473978234,1665675.2130827445
2020-07-13,1938876.8931108762,1709567.5817283117,1952775.5833433033,1677272.1049812017,1676664.8971571464
2020-07-14,1983211.8489404966,1749443.633993479,2000478.1471975208,1705784.6065851904,1717773.2589277762
2020-07-15,1995420.8878008176,1764941.807127329,2014519.7977445484,1724476.2520779425,1737494.7646879691
2020-07-16,1981860.0197359372,1758870.0372642004,2003630.7038801075,1717432.5577146574,1730727.473283245
2020-07-17,1977764.5585428525,1758179.9657424414,2001138.931873119,1721608.533731324,1731065.002038433
2020-07-20,1975859.4129549314,1751135.5448478186,2000791.761131084,1723268.5528825498,1729243.7569822806
2020-07-21,1985850.7517305661,1764483.6573089086,2008897.1063764454,1722443.5172487074,1739556.4411558646
2020-07-22,1998595.1454988767,1771902.9282134497,2015840.8407209278,1724632.4325751006,1752226.304078533
2020-07-23,1977577.5362078,1755291.0149253332,1997391.8091733814,1701254.2108244977,1730611.562699749
2020-07-24,1951556.8701998044,1745466.5038665258,1976960.5675123096,1677264.006838185,1709479.9423460502
2020-07-27,1941615.4156900693,1755036.2728446447,1979668.9831121326,1686034.2009091307,1706405.7390989799
2020-07-28,1940250.0042749692,1744983.7289298498,1974119.75431422,1691215.7825926673,1703928.0069288749
2020-07-29,1955451.3661829282,1749166.9222396337,1994693.9097249866,1669667.4018413054,1717377.0188383597
2020-07-30,1935158.319876318,1732088.6950591528,1965479.885780132,1657060.1273886953,1691289.282029583
2020-07-31,1918658.6500116636,1728089.177465769,1949778.1952779652,1657601.0620205847,1684683.1510862845
2020-08-03,1936084.8690820981,1737623.4186500036,1963480.010753429,1675531.517142285,1697668.3267454642
2020-08-04,1946486.2940203,1747203.2832206213,1973767.6542051197,1673326.1236188132,1706249.0116362113
2020-08-05,2001734.0273767759,1775103.449365946,2012456.3943288685,1703086.4105583273,1742883.0121168632
2020-08-06,2012922.071390753,1783895.0045684301,2026133.646137035,1707234.1207061391,1751299.439904644
2020-08-07,2014540.590277319,1793428.7761367285,2032959.2480543018,1704144.1542438972,1755516.1589903373
2020-08-10,2036673.5677248288,1818433.4786208593,2058528.0960920216,1711189.963157807,1785175.8778776664
2020-08-11,2028566.7236620237,1816038.685404154,2055386.7962797047,1704101.7169019706,1779086.5803541678
2020-08-12,2042744.876341467,1833772.8457282507,2063674.7424619556,1726089.586280709,1789461.557053997
2020-08-13,2034407.7250734617,1829881.508451792,2056180.851264751,1722065.6678710866,1782423.7590116996
2020-08-14,2043592.048304205,1834073.9838775122,2061862.7484777332,1727614.393907086,1791546.4797377128
2020-08-17,2026352.475130682,1828521.2380012,2046230.406017101,1728695.750198159,1776922.6652998466
2020-08-18,2018216.0849787046,1821156.8563865148,2042064.5931356312,1722603.7996967016,1768161.0336699027
2020-08-19,2014185.929606085,1815121.2499144995,2041770.9966314198,1715287.5052245872,1762663.9802717704
2020-08-20,2017422.0581003476,1810283.0494101965,2043817.409946239,1713167.520363175,1763123.9902281302
2020-08-21,2015210.8324304868,1818745.3322585546,2044814.4590566517,1709986.5197024161,1769883.9141630668
2020-08-24,2032334.4814287473,1841894.133577677,2066446.8745878101,1730846.2051939208,1791470.5332655448
2020-08-25,2039883.400194769,1848636.209799143,2080829.2807729603,1752397.527249661,1797941.4353651542
2020-08-26,2066892.9285074521,1852989.8101981604,2132715.831332958,1758156.2967608038,1791931.1587309379
2020-08-27,2087705.5154901792,1861223.9640983068,2153105.291576183,1775669.0706758085,1803629.3635572928
2020-08-28,2104631.748350744,1870783.1608603918,2163095.1518247486,1783589.3522768903,1819420.7271742362
2020-08-31,2084337.1417299558,1858061.7940772497,2146087.703925884,1770722.5624815107,1801949.319390728
2020-09-01,2093073.9345804502,1869456.5516608679,2162733.393817699,1770813.4433156555,1809292.2621550101
2020-09-02,2128665.7509294795,1904274.8850844824,2197086.1251371265,1808389.4666091963,1845334.3672956962
2020-09-03,2081720.3504015256,1855624.237810465,2151292.6098935963,1758947.1462460868,1791371.579369976
2020-09-04,2060783.679907446,1850971.2545684301,2137540.724525249,1757406.6205663763,1779377.3753141898
2020-09-08,2016112.8709169675,1817219.2993682348,2087389.890327251,1720100.5342968223,1737663.237107708
2020-09-09,2041336.717623358,1841916.213705393,2116406.3695180775,1736952.1358735242,1759979.2581800956
2020-09-10,2007249.939333563,1816546.3907912695,2088411.543010509,1710910.0825205008,1728512.247376873
2020-09-11,2003857.8364130307,1830298.0974296057,2091898.4042928577,1720563.1597377402,1733525.5623564261
2020-09-14,2043242.3593088437,1853976.9958899939,2126437.338901317,1737853.0503925672,1763246.5493711967
2020-09-15,2041378.0517031003,1851070.8453887426,2119538.654670513,1739476.8401635597,1758736.2127089042
2020-09-16,2046402.1164842893,1856952.9479316198,2129270.371490276,1747202.4631902128,1767137.5900740165
2020-09-17,2033634.8976045896,1848974.2294867956,2114511.051856792,1742971.1993566558,1763701.4796537894
2020-09-18,2023710.2954355527,1831240.2958358251,2101601.5151555897,1729033.078584477,1748390.1031279105
2020-09-21,1971874.635199194,1792597.1485503637,2053112.972434795,1694397.96119616,1703312.7211012382
2020-09-22,1967003.0569139768,1799714.922010752,2052057.4332731129,1709186.4530861136,1702606.061097576
2020-09-23,1929108.9164682676,1770526.799341532,2007106.5798223377,1675116.9709155622,1670535.0946440238
2020-09-24,1922543.728357916,1772119.3781989538,2015080.0861242176,1665649.4346278617,1664311.5873426932
2020-09-25,1974304.7063471128,1797931.3896354162,2055345.6292074085,1691356.7495883415,1704520.4289183158
2020-09-28,2008998.469435339,1825399.639513346,2089630.614898479,1718712.7766040275,1738737.278649761
2020-09-29,2003707.7364755918,1818205.2340835058,2082565.8118322254,1712171.7403778387,1730751.4310926932
2020-09-30,2033744.4518152524,1840659.6877768957,2111300.2297017933,1731474.0092322738,1750064.9833464164
2020-10-01,2045142.743692999,1840210.0603049719,2118110.2051275135,1732400.3496299558,1754324.8206266898
2020-10-02,2034590.9094148923,1836612.3498214209,2117626.6944043995,1702520.1666780517,1749235.6827177543
2020-10-05,2068164.6188875486,1868261.2371772253,2152664.150459087,1739306.2703004882,1779976.0788435477
2020-10-06,2027157.6338220884,1840790.9587844335,2121114.8506276966,1704571.9156271291,1747321.139764263
2020-10-07,2074968.167963629,1875969.5669463598,2168303.516422069,1731856.0158411185,1785823.912812664
2020-10-08,2089742.9993273069,1881651.3077147924,2184005.0753782154,1703520.5609744499,1810777.5569929618
2020-10-09,2111900.420378332,1887192.002779337,2202423.5465238453,1701219.496064736,1818868.1641172904
2020-10-12,2119951.9300218867,1904258.6875136816,2220827.5203397633,1712751.6194073416,1829987.4199385184
2020-10-13,2110033.550745611,1895647.1930602514,2206557.107944286,1710955.569300858,1804378.4314054984
2020-10-14,2079279.2616640378,1886639.8140052282,2186454.573264873,1698609.8126143424,1793013.6941313285
2020-10-15,2081662.826872473,1887405.4064124548,2185826.9349515797,1690818.4095211301,1791466.4956678886
2020-10-16,2103400.010046606,1895570.2988418066,2202592.9278943897,1697478.8396036497,1809212.222024395
2020-10-19,2071949.995077734,1870005.7717421972,2173999.5691907764,1670230.5982461974,1782684.3490461844
2020-10-20,2067790.8608080198,1875217.391477915,2180934.156265056,1673910.2955499694,1773780.6850294608
2020-10-21,2058102.959105139,1863797.9580253088,2166465.9555204273,1670680.4401346252,1766227.5393080253
2020-10-22,2078445.2576700498,1878009.3361266577,2187812.736911571,1682259.1113229797,1786722.8812574882
2020-10-23,2079321.8028246213,1877634.398786875,2186175.35594157,1680219.8360773132,1789306.4391188163
2020-10-26,2022742.59744895,1837201.1112845861,2128783.251212871,1648720.3101450012,1743626.017991497
2020-10-27,2002648.2722879697,1816814.3072761022,2105022.1129796864,1631883.6020303771,1719150.970750286
2020-10-28,1921611.4553629209,1753914.4330047094,2023760.3552282215,1582864.7383142516,1655090.2116255302
2020-10-29,1917082.6612306882,1763741.9433387243,2027043.957389629,1595267.2076669738,1666850.6754087943
2020-10-30,1909195.8588358213,1754752.2639640295,2018872.090175426,1583561.1619134948,1660431.268052532
2020-11-02,1941266.7444788266,1785232.8122580969,2057266.5431783558,1603002.3861566589,1699512.1473478812
2020-11-03,1989586.8704859067,1824169.0094245397,2111652.4497335316,1621724.6760278747,1737279.070435955
2020-11-04,2086307.4989687253,1849333.1571296179,2166258.6765592457,1653525.8348413513,1787462.9566359061
2020-11-05,2111834.3396631526,1879416.9107459509,2208718.1575353504,1675277.8403345153,1817135.8196348685
2020-11-06,2097029.587065344,1871743.2341369116,2194640.247924602,1679043.635708447,1810688.7185377616
2020-11-09,2203706.0375620173,1926645.8106978857,2297133.720996654,1755198.6711755302,1895473.0937513846
2020-11-10,2222888.6486498164,1957091.5873282873,2310182.4927518726,1787961.9428650176,1931308.0686354178
2020-11-11,2200197.482325201,1949780.1148055517,2300616.1231115223,1769843.9133815428,1914410.9423307914
2020-11-12,2184864.9983965205,1931221.57960734,2278893.684493816,1743937.0068797728,1897503.5898603934
2020-11-13,2219531.6506906794,1960560.821329447,2309600.456668651,1774862.8923610044,1931294.0477232474
2020-11-16,2265228.5358225154,1995822.2114928686,2350015.8290288807,1806055.7015120513,1975867.6590895194
2020-11-17,2261627.8399034785,1987088.927553507,2347625.2300260426,1804611.4997860075,1967271.939637615
2020-11-18,2221991.5191484736,1960486.533590647,2318814.4502866627,1777819.985465634,1930754.7551283378
2020-11-19,2209212.6946398066,1959145.9575026953,2318204.419372356,1770489.7548595548,1926315.8774122733
2020-11-20,2181143.225660925,1947575.4510329687,2292060.281005657,1756868.0954492383,1907882.2170424003
2020-11-23,2217345.8104311274,1973686.1750434362,2327806.792167461,1779089.8019479224,1937575.6648497123
2020-11-24,2250663.4233728694,2003906.8296111547,2366578.28455714,1799817.9974389654,1968678.1487669486
2020-11-25,2231694.459375982,1997165.2954200231,2343551.412051952,1792346.7573094831,1962146.3007750052
2020-11-27,2240987.19453681,2001280.6470740759,2351102.00822047,1795941.9896458478,1970004.7229856986
2020-11-30,2225149.3647791194,1984743.144956919,2325518.9105947376,1785584.2923126342,1947627.7150969047
2020-12-01,2246446.2954698848,1998093.0248244726,2339351.0140836597,1807733.0720479437,1969988.3965239066
2020-12-02,2274882.641005163,2016588.0008223974,2347206.749816692,1836228.6475660254,2001520.1000074882
2020-12-03,2299405.6404062556,2024495.9474585974,2361643.9601171375,1852263.7436078612,2018269.0745329398
2020-12-04,2314416.8027216243,2037831.956926676,2388212.607616222,1857597.4222604758,2038064.835984661
2020-12-07,2312290.660715704,2029548.9224341833,2381368.307727611,1854279.1974430205,2032060.8738951224
2020-12-08,2313325.827223425,2033783.8208564245,2381251.695358074,1863929.9702614637,2038170.6011290092
2020-12-09,2289435.935900335,2032644.9610236608,2362926.078761852,1862883.0819344793,2025668.3408903617
2020-12-10,2279053.4724527644,2027724.615923258,2355527.8439519764,1859237.5906753088,2018354.8113798636
2020-12-11,2285209.9659258174,2032476.4662612402,2341126.7288053394,1899215.5838549545,2011803.2278608817
2020-12-14,2265972.033926611,2019890.7801955664,2332061.326103008,1876871.1133097464,1995699.903108074
2020-12-15,2288284.9324938105,2047068.5664084875,2355730.8827970386,1898529.1936729553,2020872.8276991386
2020-12-16,2281556.7872797297,2037971.5357116186,2349006.041286266,1884049.4101742674,2007422.5963148612
2020-12-17,2289142.372820501,2046222.6970275366,2354495.9370839954,1889232.45726212,2015639.0786299247
2020-12-18,2275175.653521185,2033173.998319956,2343940.9525564075,1878797.4976302648,2005720.7345671195
2020-12-21,2256755.9298349665,2037256.068292948,2346954.164157665,1865626.7867895209,1993743.2931990165
2020-12-22,2249662.1211763667,2021165.3904097998,2329954.3837049366,1848942.1797858435,1985489.4361128348
2020-12-23,2261073.594267492,2033869.7133506262,2345762.418304241,1862206.9554615638,1993845.4854979056
2020-12-24,2269831.8831354426,2037452.7395270788,2350073.361308849,1862076.68446856,2001196.1473478812
2020-12-28,2293169.086001043,2052158.5636352026,2366879.918453014,1878875.8586836935,2017979.7892698783
2020-12-29,2297796.1735636042,2045925.6342376196,2365041.910663402,1884863.9479128614,2017448.5536589164
2020-12-30,2304498.998766546,2049491.7571242773,2370482.998607433,1891796.266795304,2024944.62291856
2020-12-31,2321168.902243261,2063400.7238295996,2392587.2472913624,1901971.3935139661,2036947.929265667
